"Speed of sound (m/s)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
4.304932735E2;2.595320851E-8;1.618885563E-4;NaN;NaN;7.990940288E-9;4.984515829E-5;2.457600637E-7;1.532979704E-3;1.698791338E-8;1.059656562E-4;7.528852826E-8;4.696279128E-4
4.285714286E2;3.765268574E-8;2.369776368E-4;NaN;NaN;6.729855438E-9;4.235621460E-5;2.023708357E-7;1.273677069E-3;2.243507200E-8;1.412013576E-4;6.481516152E-8;4.079322232E-4
4.266666667E2;5.145806053E-8;3.267637095E-4;NaN;NaN;6.226465685E-9;3.953866515E-5;1.600181297E-7;1.016130750E-3;2.941419728E-8;1.867830252E-4;5.367549701E-8;3.408446478E-4
4.247787611E2;6.493712667E-8;4.160306376E-4;NaN;NaN;6.750159690E-9;4.324603480E-5;1.258549839E-7;8.063111484E-4;3.631057127E-8;2.326297896E-4;4.428522426E-8;2.837207470E-4
4.229074890E2;7.533364678E-8;4.869182739E-4;NaN;NaN;8.525134754E-9;5.510212338E-5;1.026579995E-7;6.635289549E-4;4.138069837E-8;2.674637308E-4;3.835622109E-8;2.479150521E-4
4.210526316E2;8.043288306E-8;5.244676410E-4;NaN;NaN;1.169552892E-8;7.626142732E-5;8.931196704E-8;5.823642631E-4;4.332397904E-8;2.824967131E-4;3.684463314E-8;2.402477332E-4
4.192139738E2;7.945455568E-8;5.226429976E-4;NaN;NaN;1.619522105E-8;1.065303154E-4;8.273548352E-8;5.442245664E-4;4.183854902E-8;2.752091996E-4;4.010143891E-8;2.637826876E-4
4.173913043E2;7.353314210E-8;4.879262282E-4;NaN;NaN;2.160881000E-8;1.433843959E-4;8.008735918E-8;5.314164739E-4;3.784913690E-8;2.511464366E-4;4.793345727E-8;3.180605417E-4
4.155844156E2;6.551371210E-8;4.385019568E-4;NaN;NaN;2.717635826E-8;1.818991154E-4;8.023733621E-8;5.370513714E-4;3.326025487E-8;2.226203702E-4;5.947341960E-8;3.980725566E-4
4.137931034E2;5.910999971E-8;3.990729533E-4;NaN;NaN;3.203131444E-8;2.162549707E-4;8.399756711E-8;5.670979080E-4;3.036647549E-8;2.050150417E-4;7.307654303E-8;4.933661308E-4
4.120171674E2;5.769772591E-8;3.929035079E-4;NaN;NaN;3.557304655E-8;2.422413459E-4;9.325952844E-8;6.350682855E-4;3.114935515E-8;2.121173879E-4;8.658253314E-8;5.896000312E-4
4.102564103E2;6.314745706E-8;4.337135086E-4;NaN;NaN;3.772971966E-8;2.591377366E-4;1.095443583E-7;7.523797505E-4;3.663119186E-8;2.515927558E-4;9.806042827E-8;6.735050686E-4
4.085106383E2;7.509013288E-8;5.201564227E-4;NaN;NaN;3.890084355E-8;2.694698071E-4;1.325752206E-7;9.183610395E-4;4.643789733E-8;3.216796885E-4;1.066519501E-7;7.387881036E-4
4.067796610E2;9.088179697E-8;6.349160117E-4;NaN;NaN;3.959835004E-8;2.766409481E-4;1.594829119E-7;1.114175310E-3;5.872522898E-8;4.102646450E-4;1.129276398E-7;7.889320970E-4
4.050632911E2;1.063262185E-7;7.491217880E-4;NaN;NaN;4.004199139E-8;2.821160067E-4;1.851132540E-7;1.304216154E-3;7.058361863E-8;4.972971608E-4;1.184179162E-7;8.343138913E-4
4.033613445E2;1.169705530E-7;8.310857297E-4;NaN;NaN;4.001048068E-8;2.842778689E-4;2.035335305E-7;1.446123049E-3;7.887612173E-8;5.604215548E-4;1.245550738E-7;8.849743952E-4
4.016736402E2;1.195510336E-7;8.565732449E-4;NaN;NaN;3.906210021E-8;2.798767098E-4;2.101881395E-7;1.505980595E-3;8.125628409E-8;5.821945394E-4;1.316183487E-7;9.430345577E-4
4.000000000E2;1.130395546E-7;8.167107823E-4;NaN;NaN;3.696560787E-8;2.670765169E-4;2.037426078E-7;1.472040342E-3;7.697610100E-8;5.561523297E-4;1.382843380E-7;9.991043418E-4
3.983402490E2;9.887988402E-8;7.203729579E-4;NaN;NaN;3.401564432E-8;2.478153222E-4;1.867264451E-7;1.360364476E-3;6.710962761E-8;4.889160361E-4;1.420748354E-7;1.035062596E-3
3.966942149E2;8.034842469E-8;5.902329715E-4;NaN;NaN;3.097742683E-8;2.275576498E-4;1.646708700E-7;1.209658775E-3;5.405598906E-8;3.970908848E-4;1.405209118E-7;1.032255152E-3
3.950617284E2;6.136100371E-8;4.544858539E-4;NaN;NaN;2.867741403E-8;2.124065484E-4;1.441550352E-7;1.067720870E-3;4.056575287E-8;3.004605486E-4;1.324789644E-7;9.812390872E-4
3.934426230E2;4.524536066E-8;3.378851267E-4;NaN;NaN;2.751883822E-8;2.055062884E-4;1.305737528E-7;9.751039306E-4;2.878897055E-8;2.149914338E-4;1.189250705E-7;8.881134317E-4
3.918367347E2;3.394289248E-8;2.555620629E-4;NaN;NaN;2.724985698E-8;2.051690105E-4;1.264778219E-7;9.522739730E-4;1.977983978E-8;1.489259249E-4;1.027999433E-7;7.739990218E-4
3.902439024E2;2.783940718E-8;2.113224150E-4;NaN;NaN;2.712279200E-8;2.058827572E-4;1.309856371E-7;9.942812711E-4;1.357095222E-8;1.030139176E-4;8.796878429E-8;6.677504239E-4
3.886639676E2;2.612200745E-8;1.999013944E-4;NaN;NaN;2.631074109E-8;2.013456983E-4;1.403835233E-7;1.074299596E-3;9.605758097E-9;7.350906861E-5;7.778300151E-8;5.952425552E-4
3.870967742E2;2.739231391E-8;2.113233320E-4;NaN;NaN;2.431721453E-8;1.875998798E-4;1.496387559E-7;1.154417279E-3;7.214029770E-9;5.565403539E-5;7.386338660E-8;5.698334582E-4
3.855421687E2;3.028967728E-8;2.355638851E-4;NaN;NaN;2.116445815E-8;1.645967351E-4;1.542562543E-7;1.199656313E-3;5.894860894E-9;4.584454041E-5;7.556525152E-8;5.876736177E-4
3.840000000E2;3.397783038E-8;2.663735075E-4;NaN;NaN;1.730526102E-8;1.356667870E-4;1.518996014E-7;1.190836177E-3;5.383414864E-9;4.220396310E-5;8.031454546E-8;6.296360579E-4
3.824701195E2;3.834983068E-8;3.030583551E-4;NaN;NaN;1.336067927E-8;1.055823562E-4;1.433035002E-7;1.132451494E-3;5.573672543E-9;4.404577552E-5;8.464669916E-8;6.689179316E-4
3.809523810E2;4.387086126E-8;3.494560873E-4;NaN;NaN;9.864214748E-9;7.857401909E-5;1.321289810E-7;1.052481657E-3;6.407195468E-9;5.103691595E-5;8.549817731E-8;6.810410750E-4
3.794466403E2;5.107345911E-8;4.100640372E-4;NaN;NaN;7.128658086E-9;5.723533056E-5;1.236536793E-7;9.928038525E-4;7.788060902E-9;6.252961423E-5;8.122840912E-8;6.521753169E-4
3.779527559E2;5.993948563E-8;4.850603915E-4;NaN;NaN;5.250499897E-9;4.248967953E-5;1.226616653E-7;9.926397392E-4;9.530393852E-9;7.712472879E-5;7.201150692E-8;5.827532448E-4
3.764705882E2;6.951209763E-8;5.669648346E-4;NaN;NaN;4.182250363E-9;3.411188794E-5;1.313795686E-7;1.071577436E-3;1.135664122E-8;9.262871400E-5;5.952401365E-8;4.854985492E-4
3.750000000E2;7.799921093E-8;6.411881802E-4;NaN;NaN;3.804070920E-9;3.127115366E-5;1.483614128E-7;1.219596751E-3;1.295359379E-8;1.064842981E-4;4.618124670E-8;3.796303729E-4
3.735408560E2;8.338948785E-8;6.908645702E-4;NaN;NaN;3.957893018E-9;3.279032081E-5;1.688834335E-7;1.399164136E-3;1.408900628E-8;1.167244879E-4;3.429148430E-8;2.840978182E-4
3.720930233E2;8.431738065E-8;7.039987476E-4;NaN;NaN;4.448565015E-9;3.714280703E-5;1.867755486E-7;1.559462015E-3;1.474184870E-8;1.230854533E-4;2.546282750E-8;2.125990933E-4
3.706563707E2;8.073621537E-8;6.793338942E-4;NaN;NaN;5.041594250E-9;4.242118409E-5;1.969731625E-7;1.657379466E-3;1.516164132E-8;1.275736892E-4;2.037246316E-8;1.714187947E-4
3.692307692E2;7.399224095E-8;6.274053890E-4;NaN;NaN;5.495331339E-9;4.659678436E-5;1.976567806E-7;1.675999101E-3;1.578461554E-8;1.338431263E-4;1.885054240E-8;1.598401635E-4
3.678160920E2;6.623125839E-8;5.659256644E-4;NaN;NaN;5.641122262E-9;4.820164892E-5;1.909177302E-7;1.631333089E-3;1.701999279E-8;1.454305861E-4;2.012417931E-8;1.719549020E-4
3.664122137E2;5.945223551E-8;5.119011912E-4;NaN;NaN;5.464322362E-9;4.704941878E-5;1.815509449E-7;1.563206904E-3;1.900645998E-8;1.636511970E-4;2.308067253E-8;1.987313625E-4
3.650190114E2;5.470280682E-8;4.746095532E-4;NaN;NaN;5.115409178E-9;4.438203824E-5;1.746104602E-7;1.514945893E-3;2.146923703E-8;1.862702407E-4;2.652531145E-8;2.301374819E-4
3.636363636E2;5.178264397E-8;4.526968192E-4;NaN;NaN;4.826152240E-9;4.219142942E-5;1.729575798E-7;1.512038402E-3;2.376457409E-8;2.077558479E-4;2.948889986E-8;2.577993348E-4
3.622641509E2;4.955154301E-8;4.364799497E-4;NaN;NaN;4.792248865E-9;4.221302540E-5;1.760094957E-7;1.550398054E-3;2.511912013E-8;2.212643971E-4;3.152467639E-8;2.776884095E-4
3.609022556E2;4.664594891E-8;4.139925955E-4;NaN;NaN;5.104584188E-9;4.530425699E-5;1.802284110E-7;1.599565008E-3;2.496794564E-8;2.215957626E-4;3.281017543E-8;2.911971993E-4
3.595505618E2;4.221824248E-8;3.775183278E-4;NaN;NaN;5.752756865E-9;5.144153391E-5;1.810338275E-7;1.618816508E-3;2.321125397E-8;2.075565743E-4;3.392086740E-8;3.033226488E-4
3.582089552E2;3.633939080E-8;3.273878806E-4;NaN;NaN;6.666878464E-9;6.006306552E-5;1.751211328E-7;1.577696688E-3;2.024827682E-8;1.824202412E-4;3.539090749E-8;3.188428298E-4
3.568773234E2;2.995287258E-8;2.718681970E-4;NaN;NaN;7.761004725E-9;7.044300528E-5;1.619735124E-7;1.470157718E-3;1.677785090E-8;1.522846953E-4;3.730793944E-8;3.386266944E-4
3.555555556E2;2.453905225E-8;2.243885446E-4;NaN;NaN;8.945247223E-9;8.179659853E-5;1.438632598E-7;1.315505878E-3;1.350236722E-8;1.234675446E-4;3.918980355E-8;3.583570747E-4
3.542435424E2;2.171174776E-8;2.000086298E-4;NaN;NaN;1.009225527E-8;9.296985993E-5;1.245016165E-7;1.146908945E-3;1.089721771E-8;1.003851743E-4;4.025583256E-8;3.708367470E-4
3.529411765E2;2.288957940E-8;2.124178401E-4;NaN;NaN;1.099824272E-8;1.020649144E-4;1.072247230E-7;9.950573437E-4;9.137134224E-9;8.479362083E-5;3.999857775E-8;3.711912458E-4
3.516483516E2;2.902549145E-8;2.713440132E-4;NaN;NaN;1.141008072E-8;1.066668276E-4;9.368465252E-8;8.758084124E-4;8.162776864E-9;7.630949631E-5;3.873156598E-8;3.620809855E-4
3.503649635E2;4.037734468E-8;3.802368897E-4;NaN;NaN;1.113298808E-8;1.048402959E-4;8.357232261E-8;7.870076715E-4;7.811559807E-9;7.356212322E-5;3.773566002E-8;3.553599206E-4
3.490909091E2;5.634237469E-8;5.344608562E-4;NaN;NaN;1.014267603E-8;9.621290097E-5;7.534535905E-8;7.147221844E-4;7.921081395E-9;7.513896899E-5;3.884346744E-8;3.684671259E-4
3.478260870E2;7.542718667E-8;7.207114828E-4;NaN;NaN;8.616289249E-9;8.232918230E-5;6.742051609E-8;6.442072450E-4;8.358114307E-9;7.986230459E-5;4.361639683E-8;4.167573977E-4
3.465703971E2;9.546076544E-8;9.187552177E-4;NaN;NaN;6.867668111E-9;6.609737394E-5;5.910195320E-8;5.688224647E-4;9.008037943E-9;8.669720825E-5;5.251115148E-8;5.053897713E-4
3.453237410E2;1.140668373E-7;1.105768872E-3;NaN;NaN;5.230663726E-9;5.070628119E-5;5.073896426E-8;4.918657217E-4;9.787459967E-9;9.488006173E-5;6.441853115E-8;6.244760369E-4
3.440860215E2;1.292514959E-7;1.261999994E-3;NaN;NaN;3.948176868E-9;3.854964422E-5;4.321066497E-8;4.219050506E-4;1.070356553E-8;1.045086522E-4;7.680738420E-8;7.499403987E-4
3.428571429E2;1.398211300E-7;1.375004876E-3;NaN;NaN;3.111345808E-9;3.059706110E-5;3.726813182E-8;3.664958436E-4;1.189715128E-8;1.169969162E-4;8.648344193E-8;8.504805703E-4
3.416370107E2;1.454354031E-7;1.440449864E-3;NaN;NaN;2.675776199E-9;2.650194779E-5;3.325230998E-8;3.293440548E-4;1.360961901E-8;1.347950598E-4;9.071668265E-8;8.984939731E-4
3.404255319E2;1.463300767E-7;1.459644801E-3;NaN;NaN;2.529924670E-9;2.523603812E-5;3.128768602E-8;3.120951569E-4;1.607076335E-8;1.603061155E-4;8.824442063E-8;8.802394746E-4
3.392226148E2;1.429395227E-7;1.435954129E-3;NaN;NaN;2.562384332E-9;2.574142051E-5;3.183353756E-8;3.197960845E-4;1.936205709E-8;1.945090154E-4;7.966825168E-8;8.003381623E-4
3.380281690E2;1.356661005E-7;1.372534881E-3;NaN;NaN;2.697410703E-9;2.728972281E-5;3.630100562E-8;3.672575260E-4;2.331829675E-8;2.359113701E-4;6.709503859E-8;6.788009713E-4
3.368421053E2;1.249075325E-7;1.272605269E-3;NaN;NaN;2.916777268E-9;2.971723199E-5;4.736510867E-8;4.825736741E-4;2.751409945E-8;2.803240704E-4;5.325955064E-8;5.426284823E-4
3.356643357E2;1.112608464E-7;1.141536477E-3;NaN;NaN;3.284960843E-9;3.370370395E-5;6.852101512E-8;7.030257341E-4;3.134993091E-8;3.216503456E-4;4.055631194E-8;4.161078309E-4
3.344947735E2;9.569126145E-8;9.886701935E-4;NaN;NaN;3.946949396E-9;4.077938951E-5;1.027388302E-7;1.061484796E-3;3.420036437E-8;3.533539045E-4;3.037593055E-8;3.138403306E-4
3.333333333E2;7.948693005E-8;8.269820202E-4;NaN;NaN;5.057258545E-9;5.261571791E-5;1.505931464E-7;1.566771095E-3;3.556119710E-8;3.699786947E-4;2.298406442E-8;2.391262063E-4
3.321799308E2;6.400864356E-8;6.705785810E-4;NaN;NaN;6.663853856E-9;6.981303483E-5;2.086627138E-7;2.186028929E-3;3.515170193E-8;3.682624265E-4;1.788434963E-8;1.873631611E-4
3.310344828E2;5.040210427E-8;5.316918855E-4;NaN;NaN;8.622626023E-9;9.096009689E-5;2.691466959E-7;2.839228962E-3;3.296360586E-8;3.477331354E-4;1.435671736E-8;1.514490363E-4
3.298969072E2;3.944558131E-8;4.189861881E-4;NaN;NaN;1.060565007E-8;1.126519307E-4;3.213162238E-7;3.412982020E-3;2.926127464E-8;3.108097158E-4;1.186966516E-8;1.260781460E-4
3.287671233E2;3.159729969E-8;3.379333396E-4;NaN;NaN;1.220958172E-8;1.305815613E-4;3.546690709E-7;3.793188176E-3;2.453136065E-8;2.623630725E-4;1.026395930E-8;1.097731160E-4
3.276450512E2;2.715310248E-8;2.923950846E-4;NaN;NaN;1.312558596E-8;1.413413741E-4;3.625683721E-7;3.904276128E-3;1.938326528E-8;2.087264796E-4;9.788847997E-9;1.054100923E-4
3.265306122E2;2.636979138E-8;2.859016902E-4;NaN;NaN;1.327917442E-8;1.439730166E-4;3.446477596E-7;3.736676395E-3;1.442714676E-8;1.564193506E-4;1.107772354E-8;1.201048518E-4
3.254237288E2;2.946757327E-8;3.216649730E-4;NaN;NaN;1.284926768E-8;1.402612731E-4;3.069403807E-7;3.350529356E-3;1.016470488E-8;1.109568640E-4;1.516664678E-8;1.655575430E-4
3.243243243E2;3.651800658E-8;4.013339067E-4;NaN;NaN;1.214871112E-8;1.335146727E-4;2.599515115E-7;2.856874332E-3;6.923744815E-9;7.609214784E-5;2.350433056E-8;2.583132457E-4
3.232323232E2;4.732731891E-8;5.236488680E-4;NaN;NaN;1.145517352E-8;1.267447382E-4;2.156118256E-7;2.385617673E-3;4.848217093E-9;5.364266245E-5;3.772047629E-8;4.173548209E-4
3.221476510E2;6.140160288E-8;6.839551195E-4;NaN;NaN;1.090187014E-8;1.214364047E-4;1.840112776E-7;2.049709608E-3;3.932898899E-9;4.380873154E-5;5.894343398E-8;6.565734694E-4
3.210702341E2;7.797328946E-8;8.743868163E-4;NaN;NaN;1.047020921E-8;1.174121672E-4;1.707095583E-7;1.914324614E-3;4.077543828E-9;4.572528093E-5;8.675920516E-8;9.729114382E-4
3.200000000E2;9.599324698E-8;1.083673765E-3;NaN;NaN;1.005264014E-8;1.134848828E-4;1.753515044E-7;1.979554093E-3;5.126041580E-9;5.786820377E-5;1.183725914E-7;1.336315583E-3
3.189368771E2;1.140526166E-7;1.296145070E-3;NaN;NaN;9.534902358E-9;1.083589054E-4;1.920122680E-7;2.182113503E-3;6.882532153E-9;7.821618118E-5;1.486679995E-7;1.689529802E-3
3.178807947E2;1.303365679E-7;1.491061424E-3;NaN;NaN;8.855674378E-9;1.013096682E-4;2.111749323E-7;2.415859190E-3;9.115673903E-9;1.042840849E-4;1.714810007E-7;1.961757236E-3
3.168316832E2;1.427612485E-7;1.644034634E-3;NaN;NaN;8.018833487E-9;9.234466717E-5;2.228926747E-7;2.566825948E-3;1.156911649E-8;1.332296291E-4;1.817220056E-7;2.092705647E-3
3.157894737E2;1.493825027E-7;1.731658569E-3;NaN;NaN;7.067464832E-9;8.192683760E-5;2.202403471E-7;2.553050574E-3;1.399355955E-8;1.622148971E-4;1.773725410E-7;2.056122204E-3
3.147540984E2;1.490018988E-7;1.738628721E-3;NaN;NaN;6.061244860E-9;7.072563828E-5;2.017112379E-7;2.353667667E-3;1.619429666E-8;1.889631576E-4;1.602793400E-7;1.870219548E-3
3.137254902E2;1.417006388E-7;1.664293930E-3;NaN;NaN;5.078586093E-9;5.964870784E-5;1.712837895E-7;2.011752195E-3;1.807122311E-8;2.122490567E-4;1.352621923E-7;1.588673470E-3
3.127035831E2;1.289736934E-7;1.524731090E-3;NaN;NaN;4.221023509E-9;4.990107366E-5;1.361184959E-7;1.609197171E-3;1.962617044E-8;2.320212088E-4;1.080302825E-7;1.277137423E-3
3.116883117E2;1.132962254E-7;1.348131455E-3;NaN;NaN;3.591932269E-9;4.274102567E-5;1.032933161E-7;1.229105101E-3;2.092152802E-8;2.489488942E-4;8.308364025E-8;9.886266595E-4
3.106796117E2;9.727961361E-8;1.165075752E-3;NaN;NaN;3.276816648E-9;3.924501219E-5;7.734700964E-8;9.263515973E-4;2.199810716E-8;2.634617912E-4;6.264959905E-8;7.503270833E-4
3.096774194E2;8.282185458E-8;9.983520334E-4;NaN;NaN;3.360707820E-9;4.051067804E-5;5.952467476E-8;7.175229339E-4;2.279647392E-8;2.747934855E-4;4.692864351E-8;5.656877271E-4
3.086816720E2;7.065223691E-8;8.571603285E-4;NaN;NaN;3.964820510E-9;4.810161716E-5;4.852663893E-8;5.887302594E-4;2.313337197E-8;2.806564885E-4;3.512828918E-8;4.261800788E-4
3.076923077E2;6.043239505E-8;7.378946517E-4;NaN;NaN;5.227129246E-9;6.382455488E-5;4.206413096E-8;5.136135550E-4;2.275918406E-8;2.778953272E-4;2.649174574E-8;3.234708384E-4
3.067092652E2;5.129329026E-8;6.303250998E-4;NaN;NaN;7.212361623E-9;8.863016074E-5;3.840126466E-8;4.718995577E-4;2.147541388E-8;2.639037646E-4;2.079574704E-8;2.555515792E-4
3.057324841E2;4.248937079E-8;5.254785150E-4;NaN;NaN;9.819881402E-9;1.214453545E-4;3.716185592E-8;4.595915756E-4;1.925630550E-8;2.381483800E-4;1.823758727E-8;2.255495927E-4
3.047619048E2;3.384987549E-8;4.213020295E-4;NaN;NaN;1.277711705E-8;1.590264444E-4;3.915583237E-8;4.873409843E-4;1.631924044E-8;2.031123901E-4;1.899898703E-8;2.364650292E-4
3.037974684E2;2.586321728E-8;3.239455971E-4;NaN;NaN;1.573275846E-8;1.970581532E-4;4.554717384E-8;5.704938510E-4;1.310073141E-8;1.640911188E-4;2.287645717E-8;2.865354104E-4
3.028391167E2;1.948085547E-8;2.455511185E-4;NaN;NaN;1.839786225E-8;2.319002706E-4;5.690719298E-8;7.173003727E-4;1.013650206E-8;1.277679731E-4;2.914131255E-8;3.673186684E-4
3.018867925E2;1.585692287E-8;2.011354038E-4;NaN;NaN;2.064184204E-8;2.618291876E-4;7.243600985E-8;9.188066442E-4;7.899461092E-9;1.001998502E-4;3.660723194E-8;4.643404296E-4
3.009404389E2;1.619868300E-8;2.067647215E-4;NaN;NaN;2.247604308E-8;2.868907792E-4;8.959800361E-8;1.143655090E-3;6.691270258E-9;8.540932809E-5;4.380599002E-8;5.591524524E-4
3.000000000E2;2.170670761E-8;2.788106000E-4;NaN;NaN;2.394407293E-8;3.075483145E-4;1.045382638E-7;1.342735922E-3;6.641582034E-9;8.530743146E-5;4.927016423E-8;6.328478873E-4
2.990654206E2;3.344553489E-8;4.322784432E-4;NaN;NaN;2.502160226E-8;3.234003973E-4;1.133689956E-7;1.465276997E-3;7.794100522E-9;1.007375619E-4;5.191831714E-8;6.710363397E-4
2.981366460E2;5.201428897E-8;6.764719255E-4;NaN;NaN;2.562293320E-8;3.332391022E-4;1.137146017E-7;1.478915449E-3;1.018059706E-8;1.324037727E-4;5.139455629E-8;6.684119911E-4
2.972136223E2;7.702872569E-8;1.008029231E-3;NaN;NaN;2.570360133E-8;3.363677802E-4;1.056575222E-7;1.382677305E-3;1.379258574E-8;1.804953862E-4;4.819547630E-8;6.307056032E-4
2.962962963E2;1.066363830E-7;1.404141238E-3;NaN;NaN;2.533694889E-8;3.336258581E-4;9.168714850E-8;1.207296258E-3;1.844931895E-8;2.429325604E-4;4.349071789E-8;5.726667460E-4
2.953846154E2;1.374130366E-7;1.820581087E-3;NaN;NaN;2.467337279E-8;3.268967557E-4;7.584590816E-8;1.004880100E-3;2.365231953E-8;3.133688526E-4;3.868587181E-8;5.125479235E-4
2.944785276E2;1.648956617E-7;2.198162517E-3;NaN;NaN;2.381928995E-8;3.175260634E-4;6.249821522E-8;8.331403788E-4;2.856421174E-8;3.807788447E-4;3.489857525E-8;4.652198803E-4
2.935779817E2;1.846961116E-7;2.477243091E-3;NaN;NaN;2.276084937E-8;3.052806924E-4;5.518513226E-8;7.401725265E-4;3.220818488E-8;4.319934121E-4;3.259522641E-8;4.371846201E-4
2.926829268E2;1.937876215E-7;2.615104739E-3;NaN;NaN;2.140774548E-8;2.888909840E-4;5.593990418E-8;7.548919141E-4;3.385165279E-8;4.568177109E-4;3.156018423E-8;4.258950428E-4
2.917933131E2;1.914126536E-7;2.598829620E-3;NaN;NaN;1.971796711E-8;2.677129020E-4;6.512495258E-8;8.842082933E-4;3.338214637E-8;4.532328931E-4;3.117192031E-8;4.232244226E-4
2.909090909E2;1.792218764E-7;2.448128826E-3;NaN;NaN;1.779141634E-8;2.430265773E-4;8.155356716E-8;1.114002613E-3;3.144478304E-8;4.295283664E-4;3.079079264E-8;4.205950109E-4
2.900302115E2;1.606008093E-7;2.207085131E-3;NaN;NaN;1.584872040E-8;2.178038535E-4;1.026537161E-7;1.410736917E-3;2.921968863E-8;4.015567580E-4;3.004388659E-8;4.128834448E-4
2.891566265E2;1.395027152E-7;1.928742259E-3;NaN;NaN;1.410291462E-8;1.949846450E-4;1.247357189E-7;1.724576127E-3;2.792410036E-8;3.860741515E-4;2.888676396E-8;3.993837847E-4
2.882882883E2;1.192766283E-7;1.659048909E-3;NaN;NaN;1.262602577E-8;1.756185982E-4;1.435522470E-7;1.996704652E-3;2.827631045E-8;3.933023816E-4;2.744121964E-8;3.816868915E-4
2.874251497E2;1.019148996E-7;1.426086874E-3;NaN;NaN;1.132539749E-8;1.584753630E-4;1.552160525E-7;2.171925557E-3;3.017452033E-8;4.222296008E-4;2.576939922E-8;3.605891006E-4
2.865671642E2;8.792012641E-8;1.237637004E-3;NaN;NaN;1.005131875E-8;1.414907431E-4;1.573213310E-7;2.214586224E-3;3.274260291E-8;4.609121783E-4;2.378037722E-8;3.347524171E-4
2.857142857E2;7.671298544E-8;1.086332587E-3;NaN;NaN;8.736369064E-9;1.237157223E-4;1.497650621E-7;2.120823045E-3;3.471645928E-8;4.916197798E-4;2.135251697E-8;3.023729928E-4
2.848664688E2;6.733499257E-8;9.592150547E-4;NaN;NaN;7.451876218E-9;1.061550849E-4;1.347972679E-7;1.920243305E-3;3.498398320E-8;4.983614325E-4;1.854837100E-8;2.642292814E-4
2.840236686E2;5.912091609E-8;8.472077569E-4;NaN;NaN;6.352978994E-9;9.103872942E-5;1.161751134E-7;1.664799258E-3;3.302227960E-8;4.732120759E-4;1.571569225E-8;2.252072068E-4
2.831858407E2;5.209108323E-8;7.508931683E-4;NaN;NaN;5.582287370E-9;8.046869425E-5;9.777747976E-8;1.409462753E-3;2.905767036E-8;4.188664317E-4;1.338177238E-8;1.928983011E-4
2.823529412E2;4.691409638E-8;6.802625423E-4;NaN;NaN;5.217675259E-9;7.565719710E-5;8.231244781E-8;1.193544784E-3;2.392404692E-8;3.469028339E-4;1.200658131E-8;1.740975134E-4
2.815249267E2;4.448278038E-8;6.488077828E-4;NaN;NaN;5.280785248E-9;7.702339060E-5;7.069684824E-8;1.031155539E-3;1.873967183E-8;2.733292484E-4;1.174617286E-8;1.713249105E-4
2.807017544E2;4.531667834E-8;6.648530252E-4;NaN;NaN;5.756250125E-9;8.445147459E-5;6.231372973E-8;9.142212809E-4;1.454587924E-8;2.134064581E-4;1.235327187E-8;1.812381329E-4
2.798833819E2;4.910281504E-8;7.246194697E-4;NaN;NaN;6.585164443E-9;9.717850926E-5;5.587406359E-8;8.245440571E-4;1.202150115E-8;1.774035517E-4;1.327241325E-8;1.958634966E-4
2.790697674E2;5.462676090E-8;8.108447384E-4;NaN;NaN;7.645007345E-9;1.134776047E-4;5.033268891E-8;7.471062772E-4;1.134414726E-8;1.683852743E-4;1.389232492E-8;2.062087954E-4
2.782608696E2;6.014862258E-8;8.980060126E-4;NaN;NaN;8.768032560E-9;1.309048424E-4;4.544506181E-8;6.784850092E-4;1.221049749E-8;1.823001042E-4;1.382922844E-8;2.064674095E-4
2.774566474E2;6.404090247E-8;9.616676548E-4;NaN;NaN;9.821255667E-9;1.474804936E-4;4.190162706E-8;6.292141096E-4;1.398709669E-8;2.100366790E-4;1.307515743E-8;1.963425794E-4
2.766570605E2;6.538168470E-8;9.874848116E-4;NaN;NaN;1.079740124E-8;1.630773171E-4;4.115819398E-8;6.216280846E-4;1.593076323E-8;2.406084639E-4;1.193775647E-8;1.803005422E-4
2.758620690E2;6.423930909E-8;9.758312397E-4;NaN;NaN;1.183308491E-8;1.797512158E-4;4.507514822E-8;6.847168563E-4;1.743582160E-8;2.648599377E-4;1.084591181E-8;1.647555012E-4
2.750716332E2;6.155686017E-8;9.404650951E-4;NaN;NaN;1.310583976E-8;2.002308891E-4;5.537413677E-8;8.460055087E-4;1.825379574E-8;2.788813091E-4;1.016332899E-8;1.552752389E-4
2.742857143E2;5.876005221E-8;9.028874776E-4;NaN;NaN;1.466524349E-8;2.253412685E-4;7.294914015E-8;1.120912298E-3;1.861392355E-8;2.860153769E-4;1.007733372E-8;1.548449684E-4
2.735042735E2;5.728412078E-8;8.852457547E-4;NaN;NaN;1.631966135E-8;2.521974803E-4;9.718293028E-8;1.501825904E-3;1.916513087E-8;2.961702216E-4;1.058875035E-8;1.636342876E-4
