"Speed of sound (m/s)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
9.886714727E1;7.959772540E-8;9.413572793E-3;NaN;6.239420058E-1;5.483928892E-7;6.485532540E-2;6.574501961E-7;7.775291628E-2;2.899468778E-5;3.429037735E0;4.661759002E-6;5.513198711E-1
9.876543210E1;8.762555983E-8;1.038433532E-2;NaN;6.252278210E-1;4.943992092E-7;5.859029238E-2;7.586889886E-7;8.991076208E-2;3.522547511E-5;4.174502806E0;4.659825014E-6;5.522268340E-1
9.866392600E1;8.858019145E-8;1.051907770E-2;NaN;6.265149598E-1;4.208655845E-7;4.997864323E-2;8.636244656E-7;1.025571599E-1;4.561760089E-5;5.417182787E0;4.753991161E-6;5.645461090E-1
9.856262834E1;8.217097121E-8;9.778037576E-3;NaN;6.278034221E-1;3.344014317E-7;3.979251695E-2;9.848190005E-7;1.171897697E-1;6.098800412E-5;7.257343891E0;4.915093549E-6;5.848777092E-1
9.846153846E1;6.999439770E-8;8.346182563E-3;NaN;6.290932080E-1;2.477077867E-7;2.953685550E-2;1.142419213E-6;1.362228925E-1;8.076699744E-5;9.630715142E0;5.062980342E-6;6.037134348E-1
9.836065574E1;5.492503750E-8;6.562742517E-3;NaN;6.303843173E-1;1.741805506E-7;2.081204050E-2;1.353436817E-6;1.617159996E-1;1.026603365E-4;1.226641593E1;5.092043240E-6;6.084250496E-1
9.825997953E1;4.009520086E-8;4.800615122E-3;NaN;6.316767502E-1;1.232093114E-7;1.475190224E-2;1.621408142E-6;1.941318732E-1;1.229830377E-4;1.472481040E1;4.915368740E-6;5.885191495E-1
9.815950920E1;2.798308034E-8;3.357287990E-3;NaN;6.329705067E-1;9.819997337E-8;1.178160471E-2;1.930479081E-6;2.316104644E-1;1.377085946E-4;1.652167685E1;4.506542344E-6;5.406753047E-1
9.805924413E1;1.992316823E-8;2.395185499E-3;NaN;6.342655867E-1;9.723334678E-8;1.168950137E-2;2.245859044E-6;2.699996785E-1;1.439117870E-4;1.730123550E1;3.917274583E-6;4.709391182E-1
9.795918367E1;1.607086854E-8;1.936006754E-3;NaN;6.355619902E-1;1.149238749E-7;1.384451608E-2;2.520608782E-6;3.036497755E-1;1.409804893E-4;1.698347409E1;3.260941908E-6;3.928353680E-1
9.785932722E1;1.568656578E-8;1.893569535E-3;NaN;6.368597172E-1;1.442129965E-7;1.740835697E-2;2.706610906E-6;3.267226254E-1;1.309675604E-4;1.580946307E1;2.670542567E-6;3.223687146E-1
9.775967413E1;1.754637221E-8;2.122392397E-3;NaN;6.381587678E-1;1.779972925E-7;2.153038223E-2;2.766608657E-6;3.346463366E-1;1.178049356E-4;1.424957231E1;2.252621795E-6;2.724749775E-1
9.766022380E1;2.034207247E-8;2.465571498E-3;NaN;6.394591420E-1;2.111345931E-7;2.559067842E-2;2.684233904E-6;3.253439696E-1;1.056844057E-4;1.280953348E1;2.057551081E-6;2.493865513E-1
9.756097561E1;2.299930834E-8;2.793317747E-3;NaN;6.407608396E-1;2.425096892E-7;2.945334740E-2;2.469717442E-6;2.999527403E-1;9.738508386E-5;1.182763755E1;2.074027018E-6;2.518952479E-1
9.746192893E1;2.490522804E-8;3.030947066E-3;NaN;6.420638608E-1;2.755863575E-7;3.353864740E-2;2.159897123E-6;2.628578158E-1;9.338130419E-5;1.136443278E1;2.242631210E-6;2.729264906E-1
9.736308316E1;2.597559845E-8;3.167632279E-3;NaN;6.433682055E-1;3.160843865E-7;3.854537201E-2;1.812488721E-6;2.210265835E-1;9.213533872E-5;1.123557840E1;2.477937891E-6;3.021757541E-1
9.726443769E1;2.653563953E-8;3.242494382E-3;NaN;6.446738738E-1;3.673565609E-7;4.488874607E-2;1.495241009E-6;1.827093922E-1;9.131785567E-5;1.115848871E1;2.691278470E-6;3.288579237E-1
9.716599190E1;2.709329505E-8;3.317348390E-3;NaN;6.459808656E-1;4.263760379E-7;5.220619567E-2;1.271171509E-6;1.556443670E-1;8.922764142E-5;1.092518175E1;2.811075511E-6;3.441927902E-1
9.706774520E1;2.817225842E-8;3.456444714E-3;NaN;6.472891810E-1;4.835163003E-7;5.932244888E-2;1.182533486E-6;1.450846275E-1;8.567478594E-5;1.051141007E1;2.800114639E-6;3.435451038E-1
9.696969697E1;3.027772761E-8;3.722279966E-3;NaN;6.485988198E-1;5.269043392E-7;6.477650802E-2;1.238118618E-6;1.522116913E-1;8.196303033E-5;1.007636206E1;2.667737234E-6;3.279659883E-1
9.687184662E1;3.388818644E-8;4.174562857E-3;NaN;6.499097823E-1;5.489516099E-7;6.762335911E-2;1.409317266E-6;1.736086859E-1;8.008460840E-5;9.865332637E0;2.471617861E-6;3.044696457E-1
9.677419355E1;3.926009744E-8;4.846074490E-3;NaN;6.512220682E-1;5.507909287E-7;6.798693948E-2;1.638354273E-6;2.022304417E-1;8.160936116E-5;1.007346056E1;2.303854201E-6;2.843764993E-1
9.667673716E1;4.608346499E-8;5.699791784E-3;NaN;6.525356777E-1;5.414298936E-7;6.696626784E-2;1.857803728E-6;2.297807777E-1;8.691626081E-5;1.075015929E1;2.264201001E-6;2.800456578E-1
9.657947686E1;5.327139994E-8;6.602102259E-3;NaN;6.538506107E-1;5.317617969E-7;6.590301296E-2;2.016675304E-6;2.499332962E-1;9.529279220E-5;1.180995355E1;2.430699120E-6;3.012446484E-1
9.648241206E1;5.917810595E-8;7.348904278E-3;NaN;6.551668673E-1;5.272074128E-7;6.547010501E-2;2.103719376E-6;2.612458116E-1;1.058893376E-4;1.314963691E1;2.837698599E-6;3.523934238E-1
9.638554217E1;6.220102050E-8;7.739832371E-3;NaN;6.564844474E-1;5.239582606E-7;6.519746901E-2;2.157214496E-6;2.684277276E-1;1.188040038E-4;1.478308662E1;3.464199476E-6;4.310592178E-1
9.628886660E1;6.149180297E-8;7.666954954E-3;NaN;6.578033510E-1;5.114274879E-7;6.376608462E-2;2.254260092E-6;2.810669023E-1;1.352944153E-4;1.686885304E1;4.231584968E-6;5.276048150E-1
9.619238477E1;5.742994276E-8;7.174883174E-3;NaN;6.591235782E-1;4.792557410E-7;5.987475848E-2;2.481673529E-6;3.100424064E-1;1.566636533E-4;1.957242783E1;5.011393556E-6;6.260873958E-1
9.609609610E1;5.159839403E-8;6.459256474E-3;NaN;6.604451289E-1;4.242893721E-7;5.311393746E-2;2.899557197E-6;3.629760955E-1;1.824025931E-4;2.283375583E1;5.646758366E-6;7.068797627E-1
9.600000000E1;4.621090878E-8;5.796420415E-3;NaN;6.617680031E-1;3.533094821E-7;4.431703139E-2;3.512607199E-6;4.406004690E-1;2.091553346E-4;2.623519605E1;5.988554066E-6;7.511684571E-1
9.590409590E1;4.330979821E-8;5.443392909E-3;NaN;6.630922009E-1;2.803916836E-7;3.524103472E-2;4.261778641E-6;5.356417391E-1;2.308514016E-4;2.901456332E1;5.938875452E-6;7.464276874E-1
9.580838323E1;4.410315724E-8;5.554186924E-3;NaN;6.644177222E-1;2.208662129E-7;2.781506605E-2;5.040542607E-6;6.347871127E-1;2.412693288E-4;3.038455828E1;5.485697821E-6;6.908482980E-1
9.571286142E1;4.862852710E-8;6.136324948E-3;NaN;6.657445670E-1;1.852562444E-7;2.337707066E-2;5.729116764E-6;7.229444162E-1;2.369704211E-4;2.990276683E1;4.710951593E-6;5.944644329E-1
9.561752988E1;5.575921990E-8;7.050168272E-3;NaN;6.670727354E-1;1.758078730E-7;2.222906078E-2;6.232716777E-6;7.880616362E-1;2.189147132E-4;2.767946841E1;3.764359546E-6;4.759637650E-1
9.552238806E1;6.357308040E-8;8.054169163E-3;NaN;6.684022273E-1;1.865628333E-7;2.363592592E-2;6.508896404E-6;8.246218741E-1;1.917057899E-4;2.428749483E1;2.812806687E-6;3.563587093E-1
9.542743539E1;7.007540751E-8;8.895635134E-3;NaN;6.697330428E-1;2.063456745E-7;2.619429408E-2;6.575843441E-6;8.347622372E-1;1.612527738E-4;2.047003208E1;1.988691261E-6;2.524519297E-1
9.533267130E1;7.407486378E-8;9.422044925E-3;NaN;6.710651818E-1;2.231522857E-7;2.838413401E-2;6.503748698E-6;8.272524481E-1;1.325213981E-4;1.685622493E1;1.360462826E-6;1.730457703E-1
9.523809524E1;7.572996643E-8;9.651708492E-3;NaN;6.723986443E-1;2.282866261E-7;2.909490221E-2;6.397217227E-6;8.153189384E-1;1.084377832E-4;1.382028703E1;9.332855507E-7;1.189463102E-1
9.514370664E1;7.635199712E-8;9.750302769E-3;NaN;6.737334304E-1;2.190480032E-7;2.797286820E-2;6.375333995E-6;8.141429046E-1;NaN;1.384772183E1;6.703428789E-7;8.560412661E-2
9.504950495E1;7.746548702E-8;9.912115893E-3;NaN;6.750695400E-1;1.993690219E-7;2.551031339E-2;6.552112272E-6;8.383771752E-1;NaN;1.387518384E1;5.189470896E-7;6.640200549E-2
9.495548961E1;7.971316559E-8;1.021992563E-2;NaN;6.764069731E-1;1.785004451E-7;2.288531964E-2;7.017627907E-6;8.997213293E-1;NaN;1.390267306E1;4.302219958E-7;5.515822599E-2
9.486166008E1;8.230489500E-8;1.057309315E-2;NaN;6.777457298E-1;1.683654924E-7;2.162865324E-2;7.820622757E-6;1.004656805E0;NaN;1.393018947E1;3.685615889E-7;4.734634568E-2
9.476801579E1;8.337288208E-8;1.073146648E-2;NaN;6.790858100E-1;1.804351804E-7;2.322498686E-2;8.955804341E-6;1.152759887E0;NaN;1.395773309E1;3.132943917E-7;4.032616097E-2
9.467455621E1;8.102241983E-8;1.044952352E-2;NaN;6.804272137E-1;2.227111181E-7;2.872322342E-2;1.036224990E-5;1.336427303E0;NaN;1.398530392E1;2.567685361E-7;3.311563469E-2
9.458128079E1;7.449622114E-8;9.626794385E-3;NaN;6.817699410E-1;2.969666350E-7;3.837559397E-2;1.193686433E-5;1.542544531E0;NaN;1.401290195E1;2.017264846E-7;2.606815970E-2
9.448818898E1;6.473743146E-8;8.382204424E-3;NaN;6.831139918E-1;3.965483349E-7;5.134508942E-2;1.355933868E-5;1.755663549E0;NaN;1.404052718E1;1.578193583E-7;2.043445490E-2
9.439528024E1;5.401067494E-8;7.007076812E-3;NaN;6.844593662E-1;5.059338314E-7;6.563734340E-2;1.511840111E-5;1.961386299E0;NaN;1.406817961E1;1.371346179E-7;1.779116448E-2
9.430255403E1;4.487124172E-8;5.832825877E-3;NaN;6.858060641E-1;6.036581020E-7;7.846969380E-2;1.652964349E-5;2.148693207E0;NaN;1.409585925E1;1.505417448E-7;1.956896558E-2
9.421000981E1;3.911722463E-8;5.094854314E-3;NaN;6.871540855E-1;6.689211273E-7;8.712416905E-2;1.774255578E-5;2.310893416E0;NaN;1.412356609E1;2.067723113E-7;2.693122563E-2
9.411764706E1;3.720032094E-8;4.854700009E-3;NaN;6.885034304E-1;6.894765199E-7;8.997776315E-2;1.874171930E-5;2.445823653E0;NaN;1.415130014E1;3.130754517E-7;4.085683563E-2
9.402546523E1;3.824009788E-8;5.000182404E-3;NaN;6.898540989E-1;6.667674047E-7;8.718488783E-2;1.954898441E-5;2.556177763E0;NaN;1.417906139E1;4.745211882E-7;6.204723907E-2
9.393346380E1;4.050732177E-8;5.307019573E-3;NaN;6.912060910E-1;6.149679297E-7;8.056930691E-2;2.022614538E-5;2.649904875E0;NaN;1.420684984E1;6.905481360E-7;9.047135959E-2
9.384164223E1;4.214435952E-8;5.532304726E-3;NaN;6.925594065E-1;5.539455711E-7;7.271662770E-2;2.086765551E-5;2.739304394E0;NaN;1.423466550E1;9.509157422E-7;1.248270401E-1
9.375000000E1;4.184794541E-8;5.504139366E-3;NaN;6.939140456E-1;4.998201364E-7;6.573989861E-2;2.157348694E-5;2.837498414E0;NaN;1.426250836E1;1.234728210E-6;1.624002344E-1
9.365853659E1;3.927207251E-8;5.175435730E-3;NaN;6.952700083E-1;4.583990829E-7;6.040972224E-2;2.240448427E-5;2.952555365E0;NaN;1.429037842E1;1.514767876E-6;1.996223598E-1
9.356725146E1;3.499475195E-8;4.620755712E-3;NaN;6.966272944E-1;4.248722099E-7;5.610071744E-2;2.333814970E-5;3.081601741E0;NaN;1.431827569E1;1.766877145E-6;2.333009154E-1
9.347614411E1;3.014843857E-8;3.988605462E-3;NaN;6.979859041E-1;3.891920248E-7;5.148967937E-2;2.425102782E-5;3.208384466E0;NaN;1.434620016E1;1.980850075E-6;2.620642992E-1
9.338521401E1;2.593030442E-8;3.437234899E-3;NaN;6.993458374E-1;3.432862416E-7;4.550488228E-2;2.494533217E-5;3.306670255E0;NaN;1.437415183E1;2.166876950E-6;2.872340006E-1
9.329446064E1;2.322452400E-8;3.084557989E-3;NaN;7.007070942E-1;2.857820566E-7;3.795605566E-2;2.521401261E-5;3.348791304E0;NaN;1.440213071E1;2.352312045E-6;3.124215983E-1
9.320388350E1;2.241551648E-8;2.982899129E-3;NaN;7.020696745E-1;2.222034410E-7;2.956926963E-2;2.491583084E-5;3.315623362E0;NaN;1.443013679E1;2.567672020E-6;3.416877162E-1
9.311348206E1;2.338431648E-8;3.117865516E-3;NaN;7.034335783E-1;1.615674422E-7;2.154202613E-2;2.402420963E-5;3.203183416E0;NaN;1.445817007E1;2.827064776E-6;3.769367295E-1
9.302325581E1;2.566296580E-8;3.428322017E-3;NaN;7.047988057E-1;1.121639461E-7;1.498400961E-2;2.262834306E-5;3.022926007E0;NaN;1.448623056E1;3.113074400E-6;4.158763874E-1
9.293320426E1;2.873591435E-8;3.846281195E-3;NaN;7.061653567E-1;7.903517800E-8;1.057880098E-2;2.089103423E-5;2.796249708E0;NaN;1.451431825E1;3.375223180E-6;4.517711630E-1
9.284332689E1;3.237542661E-8;4.341821304E-3;NaN;7.075332311E-1;6.389871761E-8;8.569363944E-3;1.898765926E-5;2.546407326E0;NaN;1.454243315E1;3.544941737E-6;4.754069728E-1
9.275362319E1;3.683288064E-8;4.949162952E-3;NaN;7.089024291E-1;6.638832038E-8;8.920470242E-3;1.705555305E-5;2.291721685E0;NaN;1.457057525E1;3.561466316E-6;4.785473424E-1
9.266409266E1;4.269154365E-8;5.747470320E-3;NaN;7.102729507E-1;8.482071271E-8;1.141922936E-2;1.517174326E-5;2.042539029E0;NaN;1.459874455E1;3.396867540E-6;4.573129407E-1
9.257473481E1;5.033097199E-8;6.789037356E-3;NaN;7.116447957E-1;1.158807153E-7;1.563090228E-2;1.336034977E-5;1.802149056E0;NaN;1.462694106E1;3.068780123E-6;4.139411990E-1
9.248554913E1;5.934900520E-8;8.020907701E-3;NaN;7.130179643E-1;1.540763136E-7;2.082312729E-2;1.161878338E-5;1.570256971E0;NaN;1.465516477E1;2.635381598E-6;3.561669228E-1
9.239653513E1;6.835069212E-8;9.255276115E-3;NaN;7.143924565E-1;1.922221509E-7;2.602854524E-2;9.947257476E-6;1.346944876E0;NaN;1.468341568E1;2.174971219E-6;2.945099537E-1
9.230769231E1;7.529787422E-8;1.021562076E-2;NaN;7.157682722E-1;2.231945489E-7;3.028068045E-2;8.370056264E-6;1.135560883E0;NaN;1.471169380E1;1.759058162E-6;2.386504435E-1
9.221902017E1;7.832430135E-8;1.064665930E-2;NaN;7.171454114E-1;2.421572778E-7;3.291655323E-2;6.944304495E-6;9.439425923E-1;NaN;1.473999912E1;1.431043411E-6;1.945224072E-1
9.213051823E1;7.660095405E-8;1.043241812E-2;NaN;7.185238741E-1;2.479581458E-7;3.376985423E-2;5.755198134E-6;7.838105154E-1;NaN;1.476833164E1;1.199875863E-6;1.634131957E-1
9.204218600E1;7.071206758E-8;9.648893676E-3;NaN;7.199036604E-1;2.428186122E-7;3.313339649E-2;4.897371102E-6;6.682623585E-1;NaN;1.479669137E1;1.049715072E-6;1.432370664E-1
9.195402299E1;6.229647114E-8;8.516865945E-3;NaN;7.212847702E-1;2.304226654E-7;3.150224910E-2;4.445545144E-6;6.077729822E-1;NaN;1.482507830E1;9.578323889E-7;1.309501149E-1
9.186602871E1;5.322028760E-8;7.289960348E-3;NaN;7.226672036E-1;2.136941412E-7;2.927120250E-2;4.422908284E-6;6.058371246E-1;NaN;1.485349244E1;9.111271258E-7;1.248035461E-1
9.177820268E1;4.489039831E-8;6.160730286E-3;NaN;7.240509605E-1;1.939122471E-7;2.661239594E-2;4.779926283E-6;6.559941040E-1;NaN;1.488193378E1;9.174190478E-7;1.259060183E-1
9.169054441E1;3.812546723E-8;5.242324570E-3;NaN;7.254360409E-1;1.717996701E-7;2.362278280E-2;5.394789537E-6;7.417938662E-1;NaN;1.491040232E1;1.011067698E-6;1.390237398E-1
9.160305344E1;3.342157694E-8;4.604313336E-3;NaN;7.268224449E-1;1.494712109E-7;2.059185570E-2;6.099461991E-6;8.402905175E-1;NaN;1.493889806E1;1.252522692E-6;1.725534059E-1
9.151572927E1;3.119559194E-8;4.305856729E-3;NaN;7.282101724E-1;1.313862986E-7;1.813495250E-2;6.724658679E-6;9.281893698E-1;NaN;1.496742101E1;1.720230649E-6;2.374395308E-1
9.142857143E1;3.175878462E-8;4.391954581E-3;NaN;7.295992234E-1;1.234196047E-7;1.706782248E-2;7.146628184E-6;9.883144699E-1;NaN;1.499597117E1;2.491870767E-6;3.446033392E-1
9.134157945E1;3.510674429E-8;4.864199246E-3;NaN;7.309895980E-1;1.310002212E-7;1.815067703E-2;7.316164155E-6;1.013687851E0;NaN;1.502454852E1;3.613918062E-6;5.007247999E-1
9.125475285E1;4.077733098E-8;5.660641407E-3;NaN;7.323812961E-1;1.582212663E-7;2.196401358E-2;7.258760148E-6;1.007649036E0;NaN;1.505315308E1;5.067114016E-6;7.034083577E-1
9.116809117E1;4.798644469E-8;6.674068883E-3;NaN;7.337743178E-1;2.086618750E-7;2.902118997E-2;7.049798622E-6;9.805027632E-1;NaN;1.508178485E1;6.743729218E-6;9.379339024E-1
9.108159393E1;5.598700214E-8;7.801602222E-3;NaN;7.351686629E-1;2.866189901E-7;3.993940138E-2;6.779566881E-6;9.447100581E-1;NaN;1.511044381E1;8.452739540E-6;1.177861094E0
9.099526066E1;6.437087794E-8;8.986896079E-3;NaN;7.365643317E-1;3.964305247E-7;5.534614475E-2;6.524879184E-6;9.109462699E-1;NaN;1.513912998E1;9.956227635E-6;1.390000975E0
9.090909091E1;7.298192680E-8;1.020841999E-2;NaN;7.379613239E-1;5.385319254E-7;7.532769160E-2;6.335778549E-6;8.862233603E-1;NaN;1.516784336E1;1.102464112E-5;1.542082701E0
9.082308420E1;8.143868829E-8;1.141290264E-2;NaN;7.393596397E-1;7.036745962E-7;9.861369121E-2;6.234790466E-6;8.737500332E-1;NaN;1.519658394E1;1.149168371E-5;1.610456530E0
9.073724008E1;8.871390351E-8;1.245599406E-2;NaN;7.407592790E-1;8.694727128E-7;1.220794770E-1;6.221421331E-6;8.735269680E-1;NaN;1.522535172E1;1.129241484E-5;1.585526581E0
9.065155807E1;9.330688632E-8;1.312565501E-2;NaN;7.421602419E-1;1.003489186E-6;1.411627093E-1;6.274893363E-6;8.827010393E-1;NaN;1.525414670E1;1.047608032E-5;1.473689903E0
9.056603774E1;9.399785761E-8;1.324783938E-2;NaN;7.435625283E-1;1.073369992E-6;1.512782696E-1;6.354709981E-6;8.956180412E-1;NaN;1.528296889E1;9.192945659E-6;1.295632375E0
9.048067861E1;9.063063696E-8;1.279738301E-2;NaN;7.449661382E-1;1.059539654E-6;1.496109398E-1;6.405135655E-6;9.044289764E-1;NaN;1.531181828E1;7.658747059E-6;1.081443569E0
9.039548023E1;8.434711948E-8;1.193258831E-2;NaN;7.463710717E-1;9.636573233E-7;1.363286166E-1;6.367484073E-6;9.008080714E-1;NaN;1.534069488E1;6.104383952E-6;8.635872931E-1
9.031044214E1;7.708796272E-8;1.092618288E-2;NaN;7.477773287E-1;8.082158950E-7;1.145537431E-1;6.197552917E-6;8.784198491E-1;NaN;1.536959868E1;4.722473733E-6;6.693471955E-1
9.022556391E1;7.073075220E-8;1.004400455E-2;NaN;7.491849092E-1;6.277145160E-7;8.913757109E-2;5.880554149E-6;8.350584544E-1;NaN;1.539852968E1;3.625862470E-6;5.148846576E-1
9.014084507E1;6.646905168E-8;9.456579245E-3;NaN;7.505938133E-1;4.562442824E-7;6.491006118E-2;5.436204203E-6;7.734110017E-1;NaN;1.542748789E1;2.832553418E-6;4.029885365E-1
9.005628518E1;6.486667461E-8;9.245947259E-3;NaN;7.520040409E-1;3.174519489E-7;4.524887385E-2;4.912773021E-6;7.002554165E-1;NaN;1.545647330E1;2.284154928E-6;3.255782129E-1
8.997188379E1;6.629254372E-8;9.466923999E-3;NaN;7.534155921E-1;2.205897279E-7;3.150137363E-2;4.374765357E-6;6.247395080E-1;NaN;1.548548591E1;1.888960295E-6;2.697534677E-1
8.988764045E1;7.110563722E-8;1.017330128E-2;NaN;7.548284668E-1;1.625830928E-7;2.326126100E-2;3.891097033E-6;5.567111691E-1;NaN;1.551452573E1;1.567665816E-6;2.242907492E-1
8.980355472E1;7.925541857E-8;1.136056007E-2;NaN;7.562426650E-1;1.334161480E-7;1.912401942E-2;3.528839481E-6;5.058277860E-1;NaN;1.554359275E1;1.280703943E-6;1.835775312E-1
8.971962617E1;8.965880234E-8;1.287584846E-2;NaN;7.576581868E-1;1.216656859E-7;1.747233839E-2;3.350895051E-6;4.812200894E-1;NaN;1.557268697E1;1.029778018E-6;1.478858222E-1
8.963585434E1;9.999034307E-8;1.438640785E-2;NaN;7.590750321E-1;1.181602460E-7;1.700065664E-2;3.412454430E-6;4.909770251E-1;NaN;1.560180840E1;8.407540579E-7;1.209659894E-1
8.955223881E1;1.072875724E-7;1.546515786E-2;NaN;7.604932009E-1;1.175195969E-7;1.694007122E-2;3.752042204E-6;5.408447938E-1;NaN;1.563095703E1;7.421839324E-7;1.069834224E-1
8.946877912E1;1.091559912E-7;1.576385348E-2;NaN;7.619126932E-1;1.182247751E-7;1.707352947E-2;4.377577278E-6;6.321914724E-1;NaN;1.566013287E1;7.509527677E-7;1.084494701E-1
8.938547486E1;1.048731773E-7;1.517359040E-2;NaN;7.633335092E-1;1.219034857E-7;1.763762297E-2;5.252768204E-6;7.599975063E-1;NaN;1.568933591E1;8.690762844E-7;1.257424244E-1
8.930232558E1;9.563430570E-8;1.386264193E-2;NaN;7.647556486E-1;1.322549726E-7;1.917097966E-2;6.291180626E-6;9.119361899E-1;NaN;1.571856615E1;1.086991786E-6;1.575645664E-1
8.921933086E1;8.373716103E-8;1.216068792E-2;NaN;7.661791116E-1;1.538733767E-7;2.234618527E-2;7.361834709E-6;1.069118816E0;NaN;1.574782359E1;1.385962352E-6;2.012756992E-1
8.913649025E1;7.143150756E-8;1.039289622E-2;NaN;7.676038981E-1;1.908110871E-7;2.776197638E-2;8.306084295E-6;1.208490133E0;NaN;1.577710824E1;1.736787242E-6;2.526931067E-1
8.905380334E1;6.030678052E-8;8.790610429E-3;NaN;7.690300081E-1;2.446828995E-7;3.566617269E-2;8.964043949E-6;1.306642761E0;NaN;1.580642010E1;2.097453231E-6;3.057350117E-1
8.897126969E1;5.142222385E-8;7.509466979E-3;NaN;7.704574417E-1;3.126206130E-7;4.565368813E-2;9.206731822E-6;1.344509114E0;NaN;1.583575915E1;2.414049519E-6;3.525367786E-1
8.888888889E1;4.563616978E-8;6.676856865E-3;NaN;7.718861988E-1;3.860864611E-7;5.648686230E-2;8.966823237E-6;1.311902282E0;NaN;1.586512541E1;2.628189419E-6;3.845205383E-1
8.880666050E1;4.359015512E-8;6.389327808E-3;NaN;7.733162795E-1;4.519295238E-7;6.624261523E-2;8.259545634E-6;1.210662005E0;NaN;1.589451888E1;2.690859810E-6;3.944190004E-1
8.872458410E1;4.537203694E-8;6.662821317E-3;NaN;7.747476837E-1;4.964210456E-7;7.289874883E-2;7.186719136E-6;1.055359836E0;NaN;1.592393954E1;2.578488351E-6;3.786474735E-1
8.864265928E1;5.021998296E-8;7.388373505E-3;NaN;7.761804114E-1;5.111966549E-7;7.520734972E-2;5.920745355E-6;8.710611899E-1;NaN;1.595338741E1;2.303495739E-6;3.388907341E-1
8.856088561E1;5.655397655E-8;8.335604104E-3;NaN;7.776144627E-1;4.980313411E-7;7.340583889E-2;4.669462537E-6;6.882414547E-1;NaN;1.598286249E1;1.912776375E-6;2.819279487E-1
8.847926267E1;6.240409741E-8;9.214843217E-3;NaN;7.790498375E-1;4.690727637E-7;6.926519499E-2;3.628862168E-6;5.358525693E-1;NaN;1.601236477E1;1.473507094E-6;2.175840596E-1
8.839779006E1;6.616900920E-8;9.788804392E-3;NaN;7.804865358E-1;4.414612158E-7;6.530817886E-2;2.937359339E-6;4.345423386E-1;NaN;1.604189425E1;1.052713338E-6;1.557346115E-1
8.831646734E1;6.722416904E-8;9.963224097E-3;NaN;7.819245577E-1;4.290418167E-7;6.358784092E-2;2.645359531E-6;3.920659817E-1;NaN;1.607145093E1;6.997102797E-7;1.037033320E-1
8.823529412E1;6.593175083E-8;9.789663575E-3;NaN;7.833639031E-1;4.361628092E-7;6.476222931E-2;2.709271308E-6;4.022774202E-1;NaN;1.610103482E1;4.380200644E-7;6.503799786E-2
8.815426997E1;6.311375618E-8;9.388477185E-3;NaN;7.848045720E-1;4.572718618E-7;6.802140614E-2;3.011991284E-6;4.480483046E-1;NaN;1.613064591E1;2.676908862E-7;3.982031700E-2
8.807339450E1;5.951069067E-8;8.868769232E-3;NaN;7.862465645E-1;4.820762063E-7;7.184293406E-2;3.404087783E-6;5.073049673E-1;NaN;1.616028421E1;1.743381705E-7;2.598129823E-2
8.799266728E1;5.559362858E-8;8.300225480E-3;NaN;7.876898805E-1;5.022134371E-7;7.498134002E-2;3.753024239E-6;5.603330492E-1;NaN;1.618994971E1;1.393884372E-7;2.081093621E-2
8.791208791E1;5.162253753E-8;7.721470089E-3;NaN;7.891345201E-1;5.150557479E-7;7.703975321E-2;3.983544221E-6;5.958408676E-1;NaN;1.621964241E1;1.474545270E-7;2.205559381E-2
8.783165599E1;4.768661561E-8;7.145821984E-3;NaN;7.905804831E-1;5.230432587E-7;7.837784185E-2;4.094009642E-6;6.134858540E-1;NaN;1.624936232E1;1.902147461E-7;2.850361044E-2
8.775137112E1;4.373104050E-8;6.565076978E-3;NaN;7.920277698E-1;5.302350139E-7;7.960098005E-2;4.142956095E-6;6.219569754E-1;NaN;1.627910943E1;2.678974529E-7;4.021782652E-2
8.767123288E1;3.968159522E-8;5.968053794E-3;NaN;7.934763799E-1;5.391669358E-7;8.108991735E-2;4.213507208E-6;6.337053119E-1;NaN;1.630888374E1;3.884124131E-7;5.841665797E-2
8.759124088E1;3.557252189E-8;5.359831436E-3;NaN;7.949263136E-1;5.502150155E-7;8.290274572E-2;4.370930906E-6;6.585828508E-1;NaN;1.633868526E1;5.630908398E-7;8.484278945E-2
8.751139471E1;3.154807690E-8;4.762132928E-3;NaN;7.963775709E-1;5.628157234E-7;8.495615429E-2;4.630541909E-6;6.989730679E-1;NaN;1.636851398E1;7.989200073E-7;1.205957271E-1
8.743169399E1;2.778412055E-8;4.201619334E-3;NaN;7.978301516E-1;5.760153405E-7;8.710720884E-2;4.948246492E-6;7.482924678E-1;NaN;1.639836991E1;1.090009820E-6;1.648353895E-1
8.735213831E1;2.443547321E-8;3.701958166E-3;NaN;7.992840559E-1;5.871258163E-7;8.894917613E-2;5.236843613E-6;7.933783729E-1;NaN;1.642825303E1;1.412915816E-6;2.140558195E-1
