room,occupancy,raw_peak,raw_peak_dist,raw_near,raw_mid,raw_far,raw_mean,raw_std,res_peak,res_peak_dist,res_near,res_mid,res_far,res_mean,res_std
sim6,empty,0.0495385718468548,182.0416667,0.0012853664733156432,0.022774584178219613,0.003947119668173778,0.009871944588462082,0.011482657655934458,8.933780309790542,182.0416667,0.2598243865660416,1.4896116693963548,0.3697872200178059,0.7354020176547442,1.0467479029226447
sim6,empty,0.0454578396376858,188.7708333,0.0013191847665852115,0.022594792006461067,0.003919223811554848,0.009807247234796677,0.011381633171155654,7.096621046800529,274.4791667,0.2713498082080216,1.622488961268769,0.373560746257121,0.7869110591611495,1.076718139323632
sim6,empty,0.0467343617244723,183.4583333,0.001274612297197293,0.02291176190020036,0.003951428004227014,0.009919083020882805,0.011488053938756734,7.707689858564481,167.875,0.23590352092568626,1.609189081775939,0.3810818449499272,0.7753309933951589,1.1063233796816752
sim6,empty,0.0471924980645801,184.1666667,0.0013086056206336697,0.022462984343558468,0.003962401134193825,0.009773903094462891,0.011260508663903768,9.109819081967785,264.5625,0.2594424285590741,1.5984139184066044,0.3613813141572845,0.7706028722618666,1.0712715968263762
sim6,empty,0.0460325596210386,190.8958333,0.0013025340471985237,0.022812936286288974,0.003958306238330089,0.009894364456366267,0.01150375232588751,7.151557424073442,176.0208333,0.24324922646450792,1.5335811299862558,0.36442420599971953,0.7444051580686711,0.9874854861128355
sim6,empty,0.0471452714535177,185.5833333,0.0012937623934385723,0.022802509349005042,0.003875852640542849,0.009857500009990987,0.01150296295673511,8.609991733737601,198.3333333,0.2569934280467748,1.607144017475994,0.3656625426844859,0.7746164391098445,1.097079062569129
sim6,person,0.0834306231093888,187.0,0.0018521138920231455,0.03445182514825283,0.0039694197632871445,0.014161139394496192,0.018521120066615673,33.12039435691053,198.6875,0.505599041957817,8.420458570364001,0.34837992652097544,3.243487605564914,5.884131900321121
sim6,person,0.0869684486743279,195.8541667,0.001655921747135045,0.03616714302965624,0.004030077089276885,0.014736237928025489,0.019078097646842544,33.41084345416447,195.8541667,0.411184833548746,9.37602687377404,0.39367499539353,3.5722253481837347,6.484136847502608
sim6,person,0.1057044372868246,184.875,0.0021989974479397763,0.04115137729793067,0.003956262654169052,0.01661821733859549,0.02279927489975906,44.613365717560725,184.875,0.7436959386121917,12.646127815611615,0.3629156606123201,4.807063898032037,8.93682766925042
sim6,person,0.1001929697225868,186.6458333,0.0019722712791715837,0.03626497467673371,0.003914259778950032,0.014814035519560823,0.019649223575982547,39.72013381767871,186.6458333,0.5963886523176957,9.362305724639826,0.3474117534258197,3.6007279756185486,6.6690034922795585
sim6,person,0.0960942330975538,190.1875,0.0016770746310829734,0.03799159228081911,0.003903512145802574,0.015339407539485057,0.020354960024936242,38.97956199239804,190.1875,0.449392433058176,10.674870412829907,0.3745625402359459,4.034458159257221,7.386965628780928
sim6,person,0.0938198158476401,184.5208333,0.001702802939383307,0.03747676884487238,0.0039954825225737,0.015198871270380524,0.020142087642517077,36.771016593511426,200.8125,0.4350849426071171,10.203634365455578,0.3633825873732527,3.859870192726265,7.216960932744253
sim7,empty,0.050352014431748,72.95833333,0.01855342261810927,0.0010250519934140077,0.0012925591214486237,0.005916009291963635,0.010659692119507569,11.703208309287403,71.1875,1.694725190084729,0.342696748490456,0.3543720578498725,0.7166099713537394,1.2184178089261841
sim7,empty,0.0522067622672952,68.35416667,0.018608970356563656,0.0010161770900534665,0.0013150775648185025,0.005936463426811865,0.010722446791605623,14.462732526784382,82.52083333,1.8279997428755514,0.32414831371995423,0.34654845576067167,0.7435637573843519,1.393554724344794
sim7,empty,0.0512667877499543,72.60416667,0.01870293891194674,0.0009966593622262989,0.0013475919961324773,0.005967390622474859,0.010764736787466925,13.016578821947466,80.39583333,1.8854573051406982,0.3370544724705252,0.35562151918801843,0.7672162775082367,1.3334868333975143
