"Speed of sound (m/s)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
1.912350598E2;NaN;2.141128745E-4;2.573257860E-8;8.134036377E-4;1.622186206E-8;5.127710601E-4;NaN;1.841823696E-3;9.987810561E-8;3.157134607E-3;3.619213145E-8;1.144028814E-3
1.908548708E2;NaN;2.149667635E-4;2.771844815E-8;8.796709502E-4;1.430236780E-8;4.538990567E-4;NaN;1.849168948E-3;1.046665065E-7;3.321689754E-3;4.409103952E-8;1.399270494E-3
1.904761905E2;NaN;2.158223518E-4;2.887435014E-8;9.200017629E-4;1.290029920E-8;4.110325582E-4;NaN;1.856528817E-3;1.179781078E-7;3.759047964E-3;5.069344385E-8;1.615207181E-3
1.900990099E2;NaN;2.166796393E-4;2.933719909E-8;9.384621736E-4;1.213349222E-8;3.881360128E-4;NaN;1.863903304E-3;1.394202830E-7;4.459889351E-3;5.570483618E-8;1.781931584E-3
1.897233202E2;NaN;2.175386261E-4;2.953851831E-8;9.486480283E-4;1.200401726E-8;3.855165375E-4;NaN;1.871292408E-3;1.668951133E-7;5.359941163E-3;5.951951008E-8;1.911506369E-3
1.893491124E2;NaN;2.183993122E-4;3.003007474E-8;9.682504327E-4;1.246159244E-8;4.017952793E-4;NaN;1.878696129E-3;1.976368391E-7;6.372343613E-3;6.281320750E-8;2.025266866E-3
1.889763780E2;NaN;2.192616976E-4;3.120330843E-8;1.010051311E-3;1.340854103E-8;4.340345661E-4;NaN;1.886114468E-3;2.292813786E-7;7.421839819E-3;6.606013194E-8;2.138366930E-3
1.886051081E2;NaN;2.201257823E-4;3.303248770E-8;1.073475692E-3;1.465529634E-8;4.762615679E-4;NaN;1.893547424E-3;2.603276978E-7;8.460018455E-3;6.929590803E-8;2.251948854E-3
1.882352941E2;NaN;2.209915662E-4;3.498412903E-8;1.141370875E-3;1.589079425E-8;5.184433698E-4;NaN;1.900994998E-3;2.894815129E-7;9.444447436E-3;7.223158191E-8;2.356583575E-3
1.878669276E2;NaN;2.218590495E-4;3.618190762E-8;1.185082619E-3;1.672646133E-8;5.478494616E-4;NaN;1.908457189E-3;3.141956352E-7;1.029099378E-2;7.454580098E-8;2.441632819E-3
1.875000000E2;NaN;2.227282320E-4;3.579167861E-8;1.176894022E-3;1.683566301E-8;5.535865300E-4;NaN;1.915933997E-3;3.298773909E-7;1.084695506E-2;7.604066784E-8;2.500352342E-3
1.871345029E2;NaN;2.235991138E-4;3.345351554E-8;1.104312178E-3;1.612918930E-8;5.324301461E-4;NaN;1.923425423E-3;3.311459841E-7;1.093124406E-2;7.649892722E-8;2.525256183E-3
1.867704280E2;NaN;2.244716949E-4;2.952419894E-8;9.784074005E-4;1.485279026E-8;4.922091177E-4;NaN;1.930931466E-3;3.148099528E-7;1.043254004E-2;7.543919905E-8;2.499992322E-3
1.864077670E2;NaN;2.253459752E-4;2.501750381E-8;8.322883215E-4;1.352413228E-8;4.499240787E-4;NaN;1.938452127E-3;2.825910433E-7;9.401306656E-3;7.213811428E-8;2.399908100E-3
1.860465116E2;NaN;2.262219549E-4;2.129462169E-8;7.111884589E-4;1.274134619E-8;4.255299057E-4;NaN;1.945987405E-3;2.416366482E-7;8.070075060E-3;6.603363308E-8;2.205362388E-3
1.856866538E2;NaN;2.270996338E-4;1.964690680E-8;6.587045134E-4;1.297543219E-8;4.350290779E-4;NaN;1.953537301E-3;2.022424530E-7;6.780610198E-3;5.723181218E-8;1.918818742E-3
1.853281853E2;NaN;2.279790120E-4;2.089853217E-8;7.033810629E-4;1.442927971E-8;4.856456910E-4;NaN;1.961101814E-3;1.737833074E-7;5.849017836E-3;4.668268483E-8;1.571197259E-3
1.849710983E2;NaN;2.288600895E-4;2.511164157E-8;8.484479166E-4;1.698489580E-8;5.738692716E-4;NaN;1.968680944E-3;1.608454762E-7;5.434491759E-3;3.587074856E-8;1.211966243E-3
1.846153846E2;NaN;2.297428662E-4;3.148875651E-8;1.068015526E-3;2.022534076E-8;6.859901862E-4;NaN;1.976274692E-3;1.616500766E-7;5.482744022E-3;2.623166752E-8;8.897089398E-4
1.842610365E2;NaN;2.306273423E-4;3.853949900E-8;1.312190470E-3;2.351641820E-8;8.006855473E-4;NaN;1.983883057E-3;1.696561572E-7;5.776442312E-3;1.866841579E-8;6.356210622E-4
1.839080460E2;NaN;2.315135176E-4;4.450030836E-8;1.520965610E-3;2.614112699E-8;8.934714526E-4;NaN;1.991506040E-3;1.771759947E-7;6.055656798E-3;1.341508943E-8;4.585111976E-4
1.835564054E2;NaN;2.324013922E-4;4.790431526E-8;1.643589592E-3;2.746870321E-8;9.424469269E-4;NaN;1.999143640E-3;1.786819431E-7;6.130549628E-3;1.025120853E-8;3.517173674E-4
1.832061069E2;NaN;2.332909661E-4;4.815637443E-8;1.658562052E-3;2.712867843E-8;9.343435235E-4;NaN;2.006795857E-3;1.722509633E-7;5.932525331E-3;8.852189469E-9;3.048797943E-4
1.828571429E2;NaN;2.341822393E-4;4.589502967E-8;1.586717566E-3;2.514195522E-8;8.692266306E-4;NaN;2.014462692E-3;1.591539059E-7;5.502388821E-3;8.998203488E-9;3.110926748E-4
1.825095057E2;NaN;2.350752118E-4;4.288143984E-8;1.488182577E-3;2.194102670E-8;7.614542278E-4;NaN;2.022144145E-3;1.423473983E-7;4.940107394E-3;1.056218726E-8;3.665563262E-4
1.821631879E2;NaN;2.359698835E-4;4.132314709E-8;1.439560719E-3;1.823147092E-8;6.351236832E-4;NaN;2.029840214E-3;1.247236348E-7;4.344955746E-3;1.346615453E-8;4.691159426E-4
1.818181818E2;NaN;2.368662545E-4;4.287925765E-8;1.499444761E-3;1.473945982E-8;5.154241704E-4;NaN;2.037550901E-3;1.081003775E-7;3.780162102E-3;1.777326192E-8;6.215131961E-4
1.814744802E2;NaN;2.377643248E-4;4.784193069E-8;1.679327538E-3;1.197969135E-8;4.205061395E-4;NaN;2.045276206E-3;9.350623845E-8;3.282217062E-3;2.379546925E-8;8.352586572E-4
1.811320755E2;NaN;2.386640944E-4;5.489165130E-8;1.934075409E-3;1.016049139E-8;3.579990048E-4;NaN;2.053016128E-3;8.207499936E-8;2.891864868E-3;3.194270258E-8;1.125482548E-3
1.807909605E2;NaN;2.395655633E-4;6.155254245E-8;2.176959786E-3;9.227831756E-9;3.263653757E-4;NaN;2.060770667E-3;7.530596945E-8;2.663384169E-3;4.226649495E-8;1.494860425E-3
1.804511278E2;NaN;2.404687314E-4;6.519183759E-8;2.314365014E-3;8.985577646E-9;3.189955568E-4;NaN;2.068539824E-3;7.440611298E-8;2.641479532E-3;5.397150587E-8;1.916033810E-3
1.801125704E2;NaN;2.413735989E-4;6.415188799E-8;2.286015803E-3;9.209817625E-9;3.281865786E-4;NaN;2.076323598E-3;7.946363038E-8;2.831640977E-3;6.527343592E-8;2.325981521E-3
1.797752809E2;NaN;2.422801656E-4;5.845676733E-8;2.090897182E-3;9.701287027E-9;3.469982113E-4;NaN;2.084121990E-3;8.910054872E-8;3.186972094E-3;7.381798692E-8;2.640341364E-3
1.794392523E2;NaN;2.431884316E-4;4.970932116E-8;1.784681675E-3;1.026882293E-8;3.686749221E-4;NaN;2.091934999E-3;1.007190151E-7;3.616049794E-3;7.755332050E-8;2.784346813E-3
1.791044776E2;NaN;2.440983968E-4;4.027622976E-8;1.451422185E-3;1.070237636E-8;3.856782668E-4;NaN;2.099762625E-3;1.113331242E-7;4.012077778E-3;7.563262874E-8;2.725549932E-3
1.787709497E2;NaN;2.450100614E-4;3.225890675E-8;1.166846115E-3;1.081316845E-8;3.911261995E-4;NaN;2.107604869E-3;1.186920491E-7;4.293243954E-3;6.881276712E-8;2.489046222E-3
1.784386617E2;NaN;2.459234252E-4;2.678147319E-8;9.723315598E-4;1.053754491E-8;3.825774410E-4;NaN;2.115461731E-3;1.219234485E-7;4.426568173E-3;5.907712071E-8;2.144861432E-3
1.781076067E2;NaN;2.468384883E-4;2.384321186E-8;8.688757094E-4;1.001023246E-8;3.647850750E-4;NaN;2.123333209E-3;1.211806440E-7;4.415970409E-3;4.870311053E-8;1.774800726E-3
1.777777778E2;NaN;2.477552507E-4;2.266760458E-8;8.291030557E-4;9.529180843E-9;3.485446787E-4;NaN;2.131219305E-3;1.168616068E-7;4.274395866E-3;3.934680312E-8;1.439170804E-3
1.774491682E2;NaN;2.486737124E-4;2.228088229E-8;8.179792418E-4;9.414076455E-9;3.456110499E-4;NaN;2.139120019E-3;1.093839673E-7;4.015721345E-3;3.165862806E-8;1.162256514E-3
1.771217712E2;NaN;2.495938734E-4;2.198699720E-8;8.101769111E-4;9.841774046E-9;3.626497071E-4;NaN;2.147035350E-3;9.957765614E-8;3.669237646E-3;2.553925696E-8;9.410705847E-4
1.767955801E2;NaN;2.505157336E-4;2.151986415E-8;7.958927574E-4;1.074949398E-8;3.975603352E-4;NaN;2.154965298E-3;8.894134649E-8;3.289415444E-3;2.073849410E-8;7.669944909E-4
1.764705882E2;NaN;2.514392931E-4;2.093553750E-8;7.771364565E-4;1.186517137E-8;4.404404346E-4;NaN;2.162909864E-3;7.928986976E-8;2.943275206E-3;1.737519395E-8;6.449749216E-4
1.761467890E2;NaN;2.523645520E-4;2.049714594E-8;7.636630293E-4;1.286824189E-8;4.794326297E-4;NaN;2.170869047E-3;7.212850891E-8;2.687294893E-3;1.614708338E-8;6.015925653E-4
1.758241758E2;NaN;2.532915100E-4;2.073899857E-8;7.755118442E-4;1.359019153E-8;5.081901358E-4;NaN;2.178842848E-3;6.818653853E-8;2.549759964E-3;1.824917234E-8;6.824075544E-4
1.755027422E2;NaN;2.542201674E-4;2.262678414E-8;8.492056096E-4;1.410884453E-8;5.295189033E-4;NaN;2.186831266E-3;6.720207472E-8;2.522160395E-3;2.507019621E-8;9.409092836E-4
1.751824818E2;NaN;2.551505241E-4;2.758575398E-8;1.039109568E-3;1.465466638E-8;5.520169600E-4;NaN;2.194834301E-3;6.801583425E-8;2.562043589E-3;3.769186233E-8;1.419789896E-3
1.748633880E2;NaN;2.560825800E-4;3.718674595E-8;1.405879938E-3;1.540427525E-8;5.823731274E-4;NaN;2.202851954E-3;6.912339063E-8;2.613274856E-3;5.620239512E-8;2.124784457E-3
1.745454545E2;NaN;2.570163352E-4;5.247897766E-8;1.991251486E-3;1.632411236E-8;6.193987470E-4;NaN;2.210884225E-3;6.942546766E-8;2.634265602E-3;7.903755720E-8;2.998984741E-3
1.742286751E2;NaN;2.579517897E-4;7.318322359E-8;2.786955929E-3;1.715677998E-8;6.533627153E-4;NaN;2.218931112E-3;6.851607581E-8;2.609222092E-3;1.027779483E-7;3.913979166E-3
1.739130435E2;NaN;2.588889435E-4;9.714856008E-8;3.713042254E-3;1.755231450E-8;6.708538483E-4;NaN;2.226992617E-3;6.632058137E-8;2.534789200E-3;1.227826100E-7;4.692782050E-3
1.735985533E2;NaN;2.598277965E-4;1.205046751E-7;4.622421312E-3;1.726485698E-8;6.622601384E-4;NaN;2.235068740E-3;6.267347040E-8;2.404082539E-3;1.346441015E-7;5.164793514E-3
1.732851986E2;NaN;2.607683489E-4;1.386640072E-7;5.338246748E-3;1.629596485E-8;6.273573299E-4;NaN;2.243159480E-3;5.737043279E-8;2.208630288E-3;1.359250257E-7;5.232802229E-3
1.729729730E2;NaN;2.617106005E-4;1.478361440E-7;5.711917955E-3;1.488670173E-8;5.751747615E-4;NaN;2.251264837E-3;5.048335273E-8;1.950516031E-3;1.272727330E-7;4.917413217E-3
1.726618705E2;NaN;2.626545514E-4;1.463590252E-7;5.675242972E-3;1.336819162E-8;5.183673193E-4;NaN;2.259384812E-3;4.248468296E-8;1.647393442E-3;1.122451403E-7;4.352437048E-3
1.723518851E2;NaN;2.636002016E-4;1.352074327E-7;5.261702932E-3;1.199019644E-8;4.666078669E-4;NaN;2.267519404E-3;3.413115035E-8;1.328240396E-3;9.592601769E-8;3.733035962E-3
1.720430108E2;NaN;2.645475511E-4;1.174637743E-7;4.587622954E-3;1.085232762E-8;4.238446075E-4;NaN;2.275668614E-3;2.628343591E-8;1.026516427E-3;8.310511670E-8;3.245723572E-3
1.717352415E2;NaN;2.654965998E-4;9.706133241E-8;3.804391762E-3;9.946004100E-9;3.898410945E-4;NaN;2.283832441E-3;1.967953546E-8;7.713541605E-4;7.686146254E-8;3.012642704E-3
1.714285714E2;NaN;2.664473478E-4;7.742474919E-8;3.045588537E-3;9.230101691E-9;3.630763057E-4;NaN;2.292010885E-3;1.467710707E-8;5.773403146E-4;7.795089965E-8;3.066285250E-3
1.711229947E2;NaN;2.673997952E-4;6.060264846E-8;2.392393945E-3;8.669590700E-9;3.422470276E-4;NaN;2.300203947E-3;1.115966436E-8;4.405469749E-4;8.495813110E-8;3.353868579E-3
1.708185053E2;NaN;2.683539417E-4;4.716300929E-8;1.868484533E-3;8.227134607E-9;3.259392052E-4;NaN;2.308411627E-3;8.715652508E-9;3.452931047E-4;9.499817493E-8;3.763598277E-3
1.705150977E2;NaN;2.693097876E-4;3.670474158E-8;1.459332748E-3;7.837227846E-9;3.115979778E-4;NaN;2.316633923E-3;6.934700195E-9;2.757146532E-4;1.047170203E-7;4.163412421E-3
1.702127660E2;NaN;2.702673328E-4;2.858119163E-8;1.140391332E-3;7.400941443E-9;2.952980261E-4;NaN;2.324870837E-3;5.563445259E-9;2.219818135E-4;1.113415647E-7;4.442535392E-3
1.699115044E2;NaN;2.712265772E-4;2.244928531E-8;8.989070430E-4;6.821995090E-9;2.731641274E-4;NaN;2.333122369E-3;4.496265060E-9;1.800379956E-4;1.134969755E-7;4.544609292E-3
1.696113074E2;NaN;2.721875209E-4;1.848851362E-8;7.429339896E-4;6.070201078E-9;2.439221885E-4;NaN;2.341388518E-3;3.735237860E-9;1.500950927E-4;1.115112958E-7;4.480918994E-3
1.693121693E2;NaN;2.731501639E-4;1.735114590E-8;6.996964130E-4;5.220672712E-9;2.105270736E-4;NaN;2.349669284E-3;3.396007523E-9;1.369462453E-4;1.069879006E-7;4.314357718E-3
1.690140845E2;NaN;2.741145062E-4;1.999036489E-8;8.089706415E-4;4.433189314E-9;1.794024283E-4;NaN;2.357964668E-3;3.720355866E-9;1.505554645E-4;1.017716420E-7;4.118497636E-3
1.687170475E2;NaN;2.750805478E-4;2.738600510E-8;1.112163366E-3;3.886635310E-9;1.578387718E-4;NaN;2.366274669E-3;5.046263064E-9;2.049320043E-4;9.685696441E-8;3.933423920E-3
1.684210526E2;NaN;2.760482886E-4;4.015009311E-8;1.636257447E-3;3.713761505E-9;1.513488375E-4;NaN;2.374599288E-3;7.715756443E-9;3.144442008E-4;9.195776708E-8;3.747602298E-3
1.681260946E2;NaN;2.770177288E-4;5.803481530E-8;2.373428708E-3;3.958078195E-9;1.618720826E-4;NaN;2.382938524E-3;1.192919452E-8;4.878639242E-4;8.604553250E-8;3.518972809E-3
1.678321678E2;NaN;2.779888682E-4;7.951322869E-8;3.263223457E-3;4.566806409E-9;1.874217667E-4;NaN;2.391292377E-3;1.763311783E-8;7.236632781E-4;7.840894694E-8;3.217903727E-3
1.675392670E2;NaN;2.789617069E-4;1.017051594E-7;4.188587543E-3;5.423520804E-9;2.233602681E-4;NaN;2.399660848E-3;2.456577161E-8;1.011707622E-3;6.938643983E-8;2.857585389E-3
1.672473868E2;NaN;2.799362448E-4;1.208424353E-7;4.994115954E-3;6.410609762E-9;2.649344861E-4;NaN;2.408043936E-3;3.249146630E-8;1.342791130E-3;6.027009505E-8;2.490812458E-3
1.669565217E2;NaN;2.809124821E-4;1.332560932E-7;5.526346784E-3;7.465395286E-9;3.096020770E-4;NaN;2.416441642E-3;4.145630651E-8;1.719260416E-3;5.257423695E-8;2.180339062E-3
1.666666667E2;NaN;2.818904186E-4;1.365751827E-7;5.683712803E-3;8.591900142E-9;3.575605163E-4;NaN;2.424853965E-3;5.179341976E-8;2.155434957E-3;4.728837356E-8;1.967952954E-3
1.663778163E2;NaN;2.828700544E-4;1.306254662E-7;5.455001165E-3;9.811089546E-9;4.097172356E-4;NaN;2.433280906E-3;6.372678348E-8;2.661270335E-3;4.462200687E-8;1.863442915E-3
1.660899654E2;NaN;2.838513895E-4;1.175838105E-7;4.927408574E-3;1.107462722E-8;4.640878101E-4;NaN;2.441722464E-3;7.673243662E-8;3.215511256E-3;4.428540738E-8;1.855802216E-3
1.658031088E2;NaN;2.848344239E-4;1.012480869E-7;4.257545728E-3;1.220722585E-8;5.133215240E-4;NaN;2.450178639E-3;8.910131583E-8;3.746766367E-3;4.591745751E-8;1.930857966E-3
1.655172414E2;NaN;2.858191576E-4;8.572254917E-8;3.617149280E-3;1.293467130E-8;5.457914800E-4;NaN;2.458649432E-3;9.816954926E-8;4.142362983E-3;4.920915911E-8;2.076430020E-3
1.652323580E2;NaN;2.868055905E-4;7.406928240E-8;3.136214583E-3;1.299819163E-8;5.503646969E-4;NaN;2.467134842E-3;1.013034998E-7;4.289355901E-3;5.366838331E-8;2.272407143E-3
1.649484536E2;NaN;2.877937227E-4;6.746970910E-8;2.866620320E-3;1.229259779E-8;5.222819406E-4;NaN;2.475634870E-3;9.715675757E-8;4.127949255E-3;5.839747721E-8;2.481163725E-3
1.646655232E2;NaN;2.887835542E-4;6.515900039E-8;2.777965774E-3;1.094686691E-8;4.667048516E-4;NaN;2.484149515E-3;8.642436012E-8;3.684585598E-3;6.226713642E-8;2.654675068E-3
1.643835616E2;NaN;2.897750850E-4;6.505169539E-8;2.782913336E-3;9.306200016E-9;3.981194952E-4;NaN;2.492678777E-3;7.161363449E-8;3.063633273E-3;6.445645239E-8;2.757448824E-3
1.641025641E2;NaN;2.907683151E-4;6.472791272E-8;2.778553112E-3;7.835756941E-9;3.363628753E-4;NaN;2.501222657E-3;5.599819337E-8;2.403815416E-3;6.492629125E-8;2.787068840E-3
1.638225256E2;NaN;2.917632444E-4;6.234797239E-8;2.685548095E-3;6.997988733E-9;3.014281714E-4;NaN;2.509781154E-3;4.240113743E-8;1.826367234E-3;6.439157836E-8;2.773573445E-3
1.635434412E2;NaN;2.927598731E-4;5.716752213E-8;2.470819038E-3;7.148273435E-9;3.089532209E-4;NaN;2.518354269E-3;3.244497960E-8;1.402294000E-3;6.376114672E-8;2.755799961E-3
1.632653061E2;NaN;2.937582010E-4;4.954845468E-8;2.148820479E-3;8.463080766E-9;3.670274156E-4;NaN;2.526942001E-3;2.653412865E-8;1.150733750E-3;6.345360642E-8;2.751859969E-3
1.629881154E2;NaN;2.947582282E-4;4.057982553E-8;1.765859447E-3;1.089339132E-8;4.740335309E-4;NaN;2.535544351E-3;2.439203053E-8;1.061436243E-3;6.311501401E-8;2.746493911E-3
1.627118644E2;NaN;2.957599547E-4;3.156780702E-8;1.378363627E-3;1.414578423E-8;6.176556530E-4;NaN;2.544161318E-3;2.567479714E-8;1.121053689E-3;6.197403870E-8;2.706008711E-3
1.624365482E2;NaN;2.967633804E-4;2.362468791E-8;1.035038275E-3;1.770689784E-8;7.757696974E-4;NaN;2.552792902E-3;3.019401825E-8;1.322851953E-3;5.961591529E-8;2.611875946E-3
1.621621622E2;NaN;2.977685055E-4;1.749227126E-8;7.689621884E-4;2.093968921E-8;9.205110645E-4;NaN;2.561439104E-3;3.765676044E-8;1.655395373E-3;5.665997993E-8;2.490779013E-3
1.618887015E2;NaN;2.987753298E-4;1.362086177E-8;6.007991923E-4;2.325199934E-8;1.025616636E-3;NaN;2.570099923E-3;4.729247538E-8;2.086011994E-3;5.485214792E-8;2.419459703E-3
1.616161616E2;NaN;2.997838534E-4;1.239716074E-8;5.486690848E-4;2.430029326E-8;1.075473646E-3;NaN;2.578775360E-3;5.785562529E-8;2.560553472E-3;5.642778540E-8;2.497360648E-3
1.613445378E2;NaN;3.007940763E-4;1.434800905E-8;6.371489057E-4;2.414651468E-8;1.072269006E-3;NaN;2.587465414E-3;6.812125329E-8;3.025045623E-3;6.302194729E-8;2.798601855E-3
1.610738255E2;NaN;3.018059984E-4;2.017505185E-8;8.989231128E-4;2.328498476E-8;1.037489824E-3;NaN;2.596170085E-3;7.753550606E-8;3.454685469E-3;7.468279433E-8;3.327579550E-3
1.608040201E2;NaN;3.028196199E-4;3.055423236E-8;1.365951903E-3;2.248903526E-8;1.005390682E-3;NaN;2.604889374E-3;8.648931904E-8;3.866575618E-3;8.949970121E-8;4.001157211E-3
1.605351171E2;NaN;3.038349406E-4;4.576626637E-8;2.052878375E-3;2.250871418E-8;1.009644357E-3;NaN;2.613623280E-3;9.590653903E-8;4.301955909E-3;1.040596939E-7;4.667671458E-3
1.602671119E2;NaN;3.048519606E-4;6.528668380E-8;2.938282998E-3;2.373445606E-8;1.068189479E-3;NaN;2.622371804E-3;1.062709364E-7;4.782814310E-3;1.145833601E-7;5.156922046E-3
1.600000000E2;NaN;3.058706799E-4;8.756395528E-8;3.954059855E-3;2.597818503E-8;1.173077418E-3;NaN;2.631134945E-3;1.166968181E-7;5.269590691E-3;1.183065123E-7;5.342278447E-3
1.597337770E2;NaN;3.068910985E-4;1.101329964E-7;4.989784245E-3;2.849702179E-8;1.291111610E-3;NaN;2.639912703E-3;1.248017942E-7;5.654381943E-3;1.145718774E-7;5.190896164E-3
1.594684385E2;NaN;3.079132163E-4;1.301191540E-7;5.914929622E-3;3.028155728E-8;1.376532775E-3;NaN;2.648705079E-3;1.277027190E-7;5.805083815E-3;1.051515765E-7;4.779958641E-3
1.592039801E2;NaN;3.089370335E-4;1.449530070E-7;6.611153203E-3;3.048775814E-8;1.390514375E-3;NaN;2.657512073E-3;1.236360395E-7;5.638908883E-3;9.360712473E-8;4.269321867E-3
1.589403974E2;NaN;3.099625499E-4;1.529881446E-7;7.000789558E-3;2.879013410E-8;1.317446333E-3;NaN;2.666333684E-3;1.132230490E-7;5.181125251E-3;8.387602177E-8;3.838195298E-3
1.586776860E2;NaN;3.109897656E-4;1.537738521E-7;7.060063563E-3;2.548315887E-8;1.169982536E-3;NaN;2.675169912E-3;9.960490730E-8;4.573059509E-3;7.867184420E-8;3.611980926E-3
1.584158416E2;NaN;3.120186806E-4;1.479315772E-7;6.814303990E-3;2.131675936E-8;9.819328715E-4;NaN;2.684020757E-3;8.731924150E-8;4.022263990E-3;7.842177699E-8;3.612412158E-3
1.581548600E2;NaN;3.130492948E-4;1.367796519E-7;6.321414150E-3;1.719274029E-8;7.945804092E-4;NaN;2.692886220E-3;8.042683864E-8;3.717010161E-3;8.125013794E-8;3.755059796E-3
1.578947368E2;NaN;3.140816084E-4;1.219319324E-7;5.653794034E-3;1.388125165E-8;6.436520459E-4;NaN;2.701766301E-3;8.078178966E-8;3.745725926E-3;8.399471840E-8;3.894704434E-3
1.576354680E2;NaN;3.151156212E-4;1.050537821E-7;4.887217257E-3;1.185397044E-8;5.514597165E-4;NaN;2.710660999E-3;8.737267525E-8;4.064672758E-3;8.370492544E-8;3.894045011E-3
1.573770492E2;NaN;3.161513333E-4;8.779847506E-8;4.097906177E-3;1.124848471E-8;5.250117947E-4;NaN;2.719570314E-3;9.711133873E-8;4.532574793E-3;7.889628982E-8;3.682405568E-3
1.571194763E2;NaN;3.171887447E-4;7.178501284E-8;3.361488044E-3;1.191535001E-8;5.579619621E-4;NaN;2.728494247E-3;1.065482561E-7;4.989351883E-3;7.002645099E-8;3.279139593E-3
1.568627451E2;NaN;3.182278554E-4;5.844087747E-8;2.745585297E-3;1.349264137E-8;6.338918810E-4;NaN;2.737432797E-3;1.134095782E-7;5.328045779E-3;5.910563706E-8;2.776816076E-3
1.566068515E2;NaN;3.192686653E-4;4.869484472E-8;2.295193484E-3;1.549777182E-8;7.304753739E-4;NaN;2.746385964E-3;1.171502636E-7;5.521786204E-3;4.871544863E-8;2.296164633E-3
1.563517915E2;NaN;3.203111746E-4;4.270781945E-8;2.019572779E-3;1.747060475E-8;8.261521717E-4;NaN;2.755353749E-3;1.184994664E-7;5.603617786E-3;4.097130804E-8;1.937456407E-3
1.560975610E2;NaN;3.213553831E-4;3.986983072E-8;1.891515878E-3;1.914847866E-8;9.084475849E-4;NaN;2.764336152E-3;1.185147276E-7;5.622609501E-3;3.686697228E-8;1.749053412E-3
1.558441558E2;NaN;3.224012909E-4;3.913556042E-8;1.862723311E-3;2.057552859E-8;9.793271475E-4;NaN;2.773333171E-3;1.177835114E-7;5.606105804E-3;3.614034899E-8;1.720161148E-3
1.555915721E2;NaN;3.234488980E-4;3.952454292E-8;1.887350465E-3;2.203318546E-8;1.052114452E-3;NaN;2.782344808E-3;1.161946863E-7;5.548453670E-3;3.753086619E-8;1.792149700E-3
1.553398058E2;NaN;3.244982043E-4;4.049654794E-8;1.940038382E-3;2.379969540E-8;1.140154530E-3;NaN;2.791371063E-3;1.133471998E-7;5.430041064E-3;3.929564908E-8;1.882507803E-3
1.550888530E2;NaN;3.255492100E-4;4.196922077E-8;2.017100662E-3;2.587805680E-8;1.243736351E-3;NaN;2.800411935E-3;1.092300294E-7;5.249751143E-3;3.987066805E-8;1.916241222E-3
1.548387097E2;NaN;3.266019149E-4;4.401108479E-8;2.122075446E-3;2.786881917E-8;1.343746403E-3;NaN;2.809467425E-3;1.046200545E-7;5.044448456E-3;3.846453250E-8;1.854638220E-3
1.545893720E2;NaN;3.276563191E-4;4.645086165E-8;2.246944487E-3;2.908263324E-8;1.406799790E-3;NaN;2.818537531E-3;1.008962455E-7;4.880604032E-3;3.535507646E-8;1.710213574E-3
1.543408360E2;NaN;3.287124226E-4;4.875766737E-8;2.366132482E-3;2.884975621E-8;1.400033040E-3;NaN;2.827622256E-3;9.942992979E-8;4.825177234E-3;3.185601011E-8;1.545921787E-3
1.540930979E2;NaN;3.297702254E-4;5.035012837E-8;2.451275043E-3;2.686105669E-8;1.307719365E-3;NaN;2.836721597E-3;1.009482861E-7;4.914625290E-3;3.003516040E-8;1.462249282E-3
1.538461538E2;NaN;3.308297274E-4;5.114658990E-8;2.498050597E-3;2.334207652E-8;1.140050359E-3;NaN;2.845835556E-3;1.052407694E-7;5.140064418E-3;3.215335871E-8;1.570402193E-3
1.536000000E2;NaN;3.318909287E-4;5.195593727E-8;2.545719718E-3;1.896208283E-8;9.290978222E-4;NaN;2.854964133E-3;1.113608516E-7;5.456421936E-3;3.979829321E-8;1.950023522E-3
1.533546326E2;NaN;3.329538293E-4;5.436252224E-8;2.672167224E-3;1.455430903E-8;7.154110212E-4;NaN;2.864107327E-3;1.181765547E-7;5.808919511E-3;5.303061710E-8;2.606697979E-3
1.531100478E2;NaN;3.340184292E-4;6.006177694E-8;2.961751564E-3;1.082973224E-8;5.340330912E-4;NaN;2.873265138E-3;1.248659100E-7;6.157357025E-3;7.006760861E-8;3.455156672E-3
1.528662420E2;NaN;3.350847284E-4;6.992951904E-8;3.459355518E-3;8.235243770E-9;4.073907038E-4;NaN;2.882437567E-3;1.310053794E-7;6.480727855E-3;8.777011146E-8;4.341914882E-3
1.526232114E2;NaN;3.361527269E-4;8.330748568E-8;4.134287611E-3;6.982913514E-9;3.465399609E-4;NaN;2.891624613E-3;1.362523099E-7;6.761772152E-3;1.027121331E-7;5.097279027E-3
1.523809524E2;NaN;3.372224246E-4;9.791547011E-8;4.874698731E-3;7.185849356E-9;3.577458260E-4;NaN;2.900826277E-3;1.399496890E-7;6.967362466E-3;1.123745467E-7;5.594540469E-3
