"Distance (cm)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
2.953750000E2;5.093959636E-8;4.444295922E-3;2.600562400E-6;2.268896830E-1;NaN;2.986455171E-1;NaN;2.695074557E-2;1.130227412E-6;9.860826232E-2;1.623262184E-7;1.416237666E-2
2.957291667E2;5.335240145E-8;4.665973751E-3;2.483656538E-6;2.172100204E-1;NaN;2.993621227E-1;NaN;2.701541441E-2;7.841009209E-7;6.857412628E-2;2.223448406E-7;1.944533257E-2
2.960833333E2;5.484857460E-8;4.808318956E-3;2.482063855E-6;2.175909725E-1;NaN;3.000795871E-1;NaN;2.708016073E-2;5.277087168E-7;4.626176422E-2;2.958039798E-7;2.593175654E-2
2.964375000E2;5.547847384E-8;4.875181507E-3;2.504580502E-6;2.200904910E-1;NaN;3.007979102E-1;NaN;2.714498455E-2;3.618871260E-7;3.180090046E-2;3.717660545E-7;3.266901320E-2
2.967916667E2;5.537507645E-8;4.877729857E-3;2.491575475E-6;2.194711568E-1;NaN;3.015170921E-1;NaN;2.720988587E-2;2.777888606E-7;2.446911329E-2;4.357834269E-7;3.838611102E-2
2.971458333E2;5.463568366E-8;4.824092998E-3;2.421911224E-6;2.138442167E-1;NaN;3.022371326E-1;NaN;2.727486468E-2;2.613375351E-7;2.307496655E-2;4.736791138E-7;4.182380348E-2
2.975000000E2;5.332211292E-8;4.719340256E-3;2.292270370E-6;2.028802544E-1;NaN;3.029580319E-1;NaN;2.733992098E-2;2.988635503E-7;2.645129210E-2;4.760171248E-7;4.213049065E-2
2.978541667E2;5.148519378E-8;4.567617322E-3;2.100630222E-6;1.863618311E-1;NaN;3.036797899E-1;NaN;2.740505478E-2;3.831423784E-7;3.399128246E-2;4.414638673E-7;3.916539609E-2
2.982083333E2;4.910820324E-8;4.367104614E-3;1.849579483E-6;1.644797928E-1;NaN;3.044024067E-1;NaN;2.747026607E-2;5.174234959E-7;4.601354534E-2;3.773510353E-7;3.355715214E-2
2.985625000E2;4.610419906E-8;4.109708314E-3;1.556752332E-6;1.387682279E-1;NaN;3.051258821E-1;NaN;2.753555485E-2;7.144678889E-7;6.368735782E-2;2.970107041E-7;2.647540538E-2
2.989166667E2;4.247121654E-8;3.794853043E-3;1.257368826E-6;1.123473802E-1;NaN;3.058502163E-1;NaN;2.760092113E-2;9.885745556E-7;8.833029675E-2;2.151845028E-7;1.922698787E-2
2.992708333E2;3.841514979E-8;3.440577278E-3;9.979447994E-7;8.937896168E-2;NaN;3.065754092E-1;NaN;2.766636491E-2;1.342411949E-6;1.202304839E-1;1.436803578E-7;1.286844843E-2
2.996250000E2;3.426213600E-8;3.075888077E-3;8.239251602E-7;7.396799712E-2;NaN;3.073014609E-1;NaN;2.773188617E-2;1.754711995E-6;1.575295161E-1;8.894447367E-8;7.985002631E-3
2.999791667E2;3.030363668E-8;2.726948519E-3;7.631990506E-7;6.867837490E-2;NaN;3.080283712E-1;NaN;2.779748493E-2;2.176421857E-6;1.958507628E-1;5.199741520E-8;4.679117423E-3
3.003333333E2;2.681119716E-8;2.418372963E-3;8.145747814E-7;7.347473579E-2;NaN;3.087561403E-1;NaN;2.786316119E-2;2.539652395E-6;2.290769282E-1;3.012092219E-8;2.716910528E-3
3.006875000E2;2.414915017E-8;2.183396454E-3;9.523315051E-7;8.610312233E-2;NaN;3.094847681E-1;NaN;2.792891494E-2;2.777410433E-6;2.511139335E-1;1.914144590E-8;1.730635025E-3
3.010416667E2;2.277342964E-8;2.063866772E-3;1.145266406E-6;1.037910107E-1;NaN;3.102142546E-1;NaN;2.799474618E-2;2.846643451E-6;2.579801515E-1;1.523164063E-8;1.380383959E-3
3.013958333E2;2.307785802E-8;2.096379891E-3;1.375507838E-6;1.249503732E-1;NaN;3.109445999E-1;NaN;2.806065492E-2;2.745533277E-6;2.494027284E-1;1.581872004E-8;1.436963802E-3
3.017500000E2;2.523646434E-8;2.297857365E-3;1.644627610E-6;1.497483805E-1;NaN;3.116758039E-1;NaN;2.812664115E-2;2.518471030E-6;2.293145001E-1;1.992359889E-8;1.814104695E-3
3.021041667E2;2.914691789E-8;2.660149642E-3;1.964810709E-6;1.793222365E-1;NaN;3.124078666E-1;NaN;2.819270488E-2;2.246611884E-6;2.050413640E-1;2.829614085E-8;2.582501836E-3
3.024583333E2;3.448261476E-8;3.154505578E-3;2.340531713E-6;2.141142832E-1;NaN;3.131407880E-1;NaN;2.825884610E-2;2.026868661E-6;1.854200600E-1;4.332779310E-8;3.963671721E-3
3.028125000E2;4.084353746E-8;3.745164920E-3;2.749691567E-6;2.521340961E-1;NaN;3.138745681E-1;NaN;2.832506482E-2;1.945927346E-6;1.784326061E-1;6.836614914E-8;6.268862086E-3
3.031666667E2;4.795215454E-8;4.407283856E-3;3.135568199E-6;2.881901603E-1;NaN;3.146092070E-1;NaN;2.839136102E-2;2.057156829E-6;1.890733413E-1;1.062773833E-7;9.767957251E-3
3.035208333E2;5.565489938E-8;5.127201832E-3;3.420460722E-6;3.151095892E-1;NaN;3.153447046E-1;NaN;2.845773473E-2;2.367444466E-6;2.181005758E-1;1.576239240E-7;1.452108765E-2
3.038750000E2;6.357849896E-8;5.870839588E-3;3.540074347E-6;3.268905205E-1;NaN;3.160810610E-1;NaN;2.852418592E-2;2.838106339E-6;2.620707837E-1;2.192373343E-7;2.024437887E-2
3.042291667E2;7.071389435E-8;6.544951777E-3;3.478641947E-6;3.219670476E-1;NaN;3.168182760E-1;NaN;2.859071461E-2;3.399001573E-6;3.145959021E-1;2.840494724E-7;2.629030851E-2
3.045833333E2;7.541901220E-8;6.996697705E-3;3.283254353E-6;3.045908123E-1;NaN;3.175563498E-1;NaN;2.865732080E-2;3.969272965E-6;3.682334498E-1;3.426700997E-7;3.178985020E-2
3.049375000E2;7.601567060E-8;7.068459957E-3;3.045749785E-6;2.832147665E-1;NaN;3.182952823E-1;NaN;2.872400448E-2;4.475916669E-6;4.162015213E-1;3.863275862E-7;3.592339648E-2
3.052916667E2;7.164491740E-8;6.677521361E-3;2.861946893E-6;2.667420413E-1;NaN;3.190350735E-1;NaN;2.879076565E-2;4.863704109E-6;4.533118225E-1;4.097995584E-7;3.819454895E-2
3.056458333E2;6.280665894E-8;5.867358852E-3;2.792370357E-6;2.608614948E-1;NaN;3.197757235E-1;NaN;2.885760432E-2;5.096282105E-6;4.760914913E-1;4.128189199E-7;3.856528566E-2
3.060000000E2;5.122491295E-8;4.796495949E-3;2.849935262E-6;2.668565382E-1;NaN;3.205172321E-1;NaN;2.892452048E-2;5.153142514E-6;4.825196525E-1;3.993930566E-7;3.739756824E-2
3.063541667E2;3.915635956E-8;3.674936936E-3;3.018339790E-6;2.832798683E-1;NaN;3.212595995E-1;NaN;2.899151414E-2;5.028134157E-6;4.719048487E-1;3.757217919E-7;3.526257053E-2
3.067083333E2;2.858183387E-8;2.688693162E-3;3.278551576E-6;3.084133525E-1;NaN;3.220028257E-1;NaN;2.905858529E-2;4.731435059E-6;4.450861042E-1;3.480758995E-7;3.274350047E-2
3.070625000E2;2.068835115E-8;1.950650404E-3;3.617676685E-6;3.411012524E-1;NaN;3.227469105E-1;NaN;2.912573393E-2;4.292072402E-6;4.046882569E-1;3.217374241E-7;3.033577841E-2
3.074166667E2;1.584990430E-8;1.497895315E-3;4.013527131E-6;3.792984094E-1;NaN;3.234918541E-1;NaN;2.919296007E-2;3.756430254E-6;3.550014673E-1;3.012609203E-7;2.847066536E-2
3.077708333E2;1.404053034E-8;1.329959553E-3;4.411461119E-6;4.178663280E-1;NaN;3.242376564E-1;NaN;2.926026370E-2;3.180710780E-6;3.012861042E-1;2.913893136E-7;2.760123669E-2
3.081250000E2;1.530515070E-8;1.453086552E-3;4.719644836E-6;4.480878741E-1;NaN;3.249843174E-1;NaN;2.932764483E-2;2.619837241E-6;2.487300084E-1;2.974453680E-7;2.823976533E-2
3.084791667E2;1.983733304E-8;1.887708636E-3;4.837018830E-6;4.602877916E-1;NaN;3.257318372E-1;NaN;2.939510345E-2;2.117870074E-6;2.015352377E-1;3.243802097E-7;3.086782492E-2
3.088333333E2;2.760308293E-8;2.632727611E-3;4.702179792E-6;4.484846348E-1;NaN;3.264802156E-1;NaN;2.946263956E-2;1.704041315E-6;1.625280998E-1;3.746423018E-7;3.573264387E-2
3.091875000E2;3.785623247E-8;3.618938854E-3;4.329042860E-6;4.138431213E-1;NaN;3.272294528E-1;NaN;2.953025317E-2;1.394979199E-6;1.333557012E-1;4.458341469E-7;4.262036688E-2
3.095416667E2;4.892172721E-8;4.687486337E-3;3.802002979E-6;3.642928824E-1;NaN;3.279795487E-1;NaN;2.959794427E-2;1.199754276E-6;1.149557078E-1;5.293086035E-7;5.071625612E-2
3.098958333E2;5.840851213E-8;5.609286433E-3;3.232775524E-6;3.104609796E-1;NaN;3.287305034E-1;NaN;2.966571287E-2;1.122767419E-6;1.078254491E-1;6.107055921E-7;5.864937262E-2
3.102500000E2;6.388642999E-8;6.149392312E-3;2.709649983E-6;2.608175284E-1;NaN;3.294823168E-1;NaN;2.973355896E-2;1.160936724E-6;1.117460369E-1;6.728429741E-7;6.476454252E-2
3.106041667E2;6.382250282E-8;6.157272663E-3;2.272200698E-6;2.192104450E-1;NaN;3.302349889E-1;NaN;2.980148254E-2;1.296437807E-6;1.250737705E-1;7.003471918E-7;6.756595915E-2
3.109583333E2;5.828236127E-8;5.635617881E-3;1.920645937E-6;1.857170223E-1;NaN;3.309885197E-1;NaN;2.986948362E-2;1.491242813E-6;1.441958507E-1;6.844108431E-7;6.617916470E-2
3.113125000E2;4.893748061E-8;4.742799064E-3;1.640918597E-6;1.590304014E-1;NaN;3.317429092E-1;NaN;2.993756220E-2;1.690674522E-6;1.638525204E-1;6.258275852E-7;6.065237622E-2
3.116666667E2;3.840173826E-8;3.730195515E-3;1.424386475E-6;1.383593629E-1;NaN;3.324981575E-1;NaN;3.000571826E-2;1.837931859E-6;1.785295532E-1;5.350547708E-7;5.197313967E-2
3.120208333E2;2.933832950E-8;2.856291758E-3;1.272306877E-6;1.238679811E-1;NaN;3.332542645E-1;NaN;3.007395182E-2;1.893996703E-6;1.843938378E-1;4.291346926E-7;4.177926645E-2
3.123750000E2;2.377881269E-8;2.320292329E-3;1.187510365E-6;1.158750534E-1;NaN;3.340112302E-1;NaN;3.014226288E-2;1.852020729E-6;1.807167392E-1;3.264663101E-7;3.185597552E-2
3.127291667E2;2.278280996E-8;2.228148144E-3;1.162561674E-6;1.136979873E-1;NaN;3.347690546E-1;NaN;3.021065143E-2;1.737036112E-6;1.698813183E-1;2.414425559E-7;2.361296890E-2
3.130833333E2;2.636434788E-8;2.584264321E-3;1.177015999E-6;1.153724896E-1;NaN;3.355277378E-1;NaN;3.027911747E-2;1.590051730E-6;1.558587367E-1;1.811099190E-7;1.775260681E-2
3.134375000E2;3.356534343E-8;3.297562263E-3;1.207701187E-6;1.186482679E-1;NaN;3.362872797E-1;NaN;3.034766101E-2;1.445514068E-6;1.420117346E-1;1.448152444E-7;1.422709368E-2
3.137916667E2;4.261002276E-8;4.195604842E-3;1.238608503E-6;1.219598465E-1;NaN;3.370476803E-1;NaN;3.041628204E-2;1.315747891E-6;1.295553924E-1;1.263544815E-7;1.244152056E-2
3.141458333E2;5.116113550E-8;5.048969911E-3;1.261903010E-6;1.245341852E-1;NaN;3.378089397E-1;NaN;3.048498057E-2;1.191052638E-6;1.175421318E-1;1.174406225E-7;1.158993372E-2
3.145000000E2;5.679877108E-8;5.617980648E-3;1.276731558E-6;1.262818376E-1;NaN;3.385710577E-1;NaN;3.055375659E-2;1.053297776E-6;1.041819463E-1;1.112824771E-7;1.100697763E-2
3.148541667E2;5.775329788E-8;5.725266126E-3;1.294072813E-6;1.282855094E-1;NaN;3.393340345E-1;NaN;3.062261010E-2;8.922469747E-7;8.845124985E-2;1.049386108E-7;1.040289465E-2
3.152083333E2;5.359178942E-8;5.324681554E-3;1.344859969E-6;1.336203017E-1;NaN;3.400978700E-1;NaN;3.069154111E-2;7.138397579E-7;7.092447243E-2;9.937543816E-8;9.873575191E-3
3.155625000E2;4.538647170E-8;4.519570846E-3;1.480563852E-6;1.474340915E-1;NaN;3.408625643E-1;NaN;3.076054961E-2;5.368423852E-7;5.345859905E-2;9.741389976E-8;9.700446077E-3
3.159166667E2;3.522288107E-8;3.515361185E-3;1.760758747E-6;1.757296044E-1;NaN;3.416281172E-1;NaN;3.082963561E-2;3.821653417E-7;3.814137764E-2;1.011438078E-7;1.009448987E-2
3.162708333E2;2.540113838E-8;2.540805766E-3;2.227122380E-6;2.227729049E-1;NaN;3.423945289E-1;NaN;3.089879910E-2;2.628821785E-7;2.629537877E-2;1.104476872E-7;1.104777731E-2
3.166250000E2;1.780593063E-8;1.785069307E-3;2.872810676E-6;2.880032653E-1;NaN;3.431617993E-1;NaN;3.096804008E-2;1.808742784E-7;1.813289794E-2;1.231522109E-7;1.234618040E-2
3.169791667E2;1.368237434E-8;1.374747399E-3;3.620968490E-6;3.638196773E-1;NaN;3.439299285E-1;NaN;3.103735856E-2;1.304554206E-7;1.310761171E-2;1.364019173E-7;1.370509069E-2
3.173333333E2;1.375070592E-8;1.384702198E-3;4.329173191E-6;4.359496644E-1;NaN;3.446989163E-1;NaN;3.110675454E-2;1.045162042E-7;1.052482821E-2;1.485882621E-7;1.496290404E-2
3.176875000E2;1.851903424E-8;1.869039969E-3;4.828591303E-6;4.873272560E-1;NaN;3.454687629E-1;NaN;3.117622800E-2;9.849981379E-8;9.941127951E-3;1.610186043E-7;1.625085861E-2
3.180416667E2;2.854224614E-8;2.887062518E-3;4.986224891E-6;5.043591495E-1;NaN;3.462394682E-1;NaN;3.124577896E-2;1.111113725E-7;1.123897108E-2;1.785922890E-7;1.806469964E-2
3.183958333E2;4.429499278E-8;4.490445055E-3;4.759195036E-6;4.824677118E-1;NaN;3.470110323E-1;NaN;3.131540742E-2;1.439185188E-7;1.458987033E-2;2.091601600E-7;2.120380087E-2
3.187500000E2;6.555177263E-8;6.660162524E-3;4.211696625E-6;4.279149579E-1;NaN;3.477834550E-1;NaN;3.138511337E-2;2.016338646E-7;2.048631570E-2;2.617901748E-7;2.659829081E-2
3.191041667E2;9.071478390E-8;9.237256863E-3;3.488640765E-6;3.552394600E-1;NaN;3.485567365E-1;NaN;3.145489681E-2;2.927024949E-7;2.980515428E-2;3.442003272E-7;3.504904821E-2
3.194583333E2;1.168536268E-7;1.192533641E-2;2.761251979E-6;2.817957787E-1;NaN;3.493308767E-1;NaN;3.152475775E-2;4.277321823E-7;4.365162047E-2;4.596431927E-7;4.690825482E-2
3.198125000E2;1.407319104E-7;1.439406475E-2;2.168751869E-6;2.218200174E-1;NaN;3.501058756E-1;NaN;3.159469618E-2;6.140841783E-7;6.280855135E-2;6.042399524E-7;6.180168357E-2
3.201666667E2;1.602577606E-7;1.642749330E-2;1.779226398E-6;1.823826167E-1;NaN;3.508817333E-1;NaN;3.166471211E-2;8.478205381E-7;8.690728084E-2;7.667519836E-7;7.859721129E-2
3.205208333E2;1.753815854E-7;1.801758245E-2;1.585158805E-6;1.628490779E-1;NaN;3.516584497E-1;NaN;3.173480553E-2;1.107031028E-6;1.137292879E-1;9.322071035E-7;9.576899597E-2
3.208750000E2;1.877387224E-7;1.932972260E-2;1.530539606E-6;1.575855297E-1;NaN;3.524360248E-1;NaN;3.180497644E-2;1.351674366E-6;1.391694276E-1;1.088279224E-6;1.120500622E-1
3.212291667E2;1.990439577E-7;2.053898324E-2;1.550155264E-6;1.599576966E-1;NaN;3.532144586E-1;NaN;3.187522485E-2;1.532739378E-6;1.581605830E-1;1.231047348E-6;1.270295323E-1
3.215833333E2;2.091498342E-7;2.162940585E-2;1.599391779E-6;1.654024448E-1;NaN;3.539937512E-1;NaN;3.194555075E-2;1.608328691E-6;1.663266630E-1;1.366505654E-6;1.413183305E-1
3.219375000E2;2.155241689E-7;2.233773392E-2;1.663266350E-6;1.723871682E-1;NaN;3.547739025E-1;NaN;3.201595415E-2;1.559322676E-6;1.616140557E-1;1.506071369E-6;1.560948903E-1
3.222916667E2;2.139393731E-7;2.222229310E-2;1.746469655E-6;1.814091535E-1;NaN;3.555549125E-1;NaN;3.208643504E-2;1.396633722E-6;1.450710241E-1;1.657518367E-6;1.721696125E-1
3.226458333E2;2.014037207E-7;2.096619455E-2;1.852307104E-6;1.928257878E-1;NaN;3.563367812E-1;NaN;3.215699342E-2;1.156535901E-6;1.203957733E-1;1.815864203E-6;1.890320696E-1
3.230000000E2;1.781275272E-7;1.858386679E-2;1.964185351E-6;2.049214934E-1;NaN;3.571195087E-1;NaN;3.222762930E-2;8.869531075E-7;9.253493075E-2;1.959677697E-6;2.044512144E-1
3.233541667E2;1.476520293E-7;1.543818864E-2;2.040920041E-6;2.133943484E-1;NaN;3.579030948E-1;NaN;3.229834267E-2;6.317872529E-7;6.605835922E-2;2.055991075E-6;2.149701444E-1
3.237083333E2;1.151244819E-7;1.206355888E-2;2.031674959E-6;2.128932967E-1;NaN;3.586875397E-1;NaN;3.236913354E-2;4.203747468E-7;4.404984436E-2;2.072240422E-6;2.171440333E-1
3.240625000E2;8.513551703E-8;8.940634357E-3;1.903206819E-6;1.998681263E-1;NaN;3.594728434E-1;NaN;3.244000190E-2;2.652866081E-7;2.785947211E-2;1.989762023E-6;2.089578513E-1
3.244166667E2;6.041250539E-8;6.358185030E-3;1.660642206E-6;1.747762380E-1;NaN;3.602590057E-1;NaN;3.251094776E-2;1.670118818E-7;1.757736150E-2;1.812687022E-6;1.907783731E-1
3.247708333E2;4.166917637E-8;4.395101971E-3;1.347345505E-6;1.421127414E-1;NaN;3.610460268E-1;NaN;3.258197111E-2;1.215015961E-7;1.281551380E-2;1.568254962E-6;1.654134081E-1
3.251250000E2;NaN;4.404693026E-3;1.025196192E-6;1.083696610E-1;NaN;3.618339066E-1;NaN;3.265307195E-2;1.269786867E-7;1.342244279E-2;1.298372201E-6;1.372460768E-1
3.254791667E2;NaN;4.414294534E-3;7.481583396E-7;7.925741654E-2;NaN;3.626226451E-1;NaN;3.272425029E-2;1.880591679E-7;1.992236539E-2;1.045904594E-6;1.107996686E-1
3.258333333E2;NaN;4.423906495E-3;5.437927624E-7;5.773304258E-2;NaN;3.634122424E-1;NaN;3.279550612E-2;3.159394030E-7;3.354245268E-2;8.414401375E-7;8.933347893E-2
3.261875000E2;NaN;4.433528910E-3;4.101081586E-7;4.363480480E-2;NaN;3.642026984E-1;NaN;3.286683944E-2;5.238859661E-7;5.574056841E-2;6.958365530E-7;7.403581599E-2
3.265416667E2;NaN;4.443161778E-3;3.260597207E-7;3.476757197E-2;NaN;3.649940131E-1;NaN;3.293825026E-2;8.185932185E-7;8.728615290E-2;6.010208774E-7;6.408653164E-2
3.268958333E2;NaN;4.452805100E-3;2.676279684E-7;2.859896178E-2;NaN;3.657861865E-1;NaN;3.300973858E-2;1.190151479E-6;1.271806414E-1;5.375906963E-7;5.744741804E-2
3.272500000E2;NaN;4.462458875E-3;2.200199140E-7;2.356249639E-2;NaN;3.665792186E-1;NaN;3.308130438E-2;1.605583376E-6;1.719460380E-1;4.849930753E-7;5.193915123E-2
3.276041667E2;NaN;4.472123103E-3;1.803702726E-7;1.935814752E-2;NaN;3.673731095E-1;NaN;3.315294769E-2;2.010665537E-6;2.157936534E-1;4.296306909E-7;4.610989480E-2
