"Distance (cm)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
1.763750000E2;8.523228458E-9;2.651417895E-4;8.148171662E-9;2.534744699E-4;3.575093373E-8;1.112145074E-3;2.529875010E-7;7.869970756E-3;3.231815182E-8;1.005357611E-3;3.187967318E-9;9.917173565E-5
1.767291667E2;8.243335152E-9;2.574657219E-4;9.240358793E-9;2.886059590E-4;2.621713059E-8;8.188448399E-4;2.662268134E-7;8.315114869E-3;4.182649989E-8;1.306375368E-3;3.052826147E-9;9.534952457E-5
1.770833333E2;7.787274291E-9;2.441972949E-4;1.031849665E-8;3.235726487E-4;1.933464090E-8;6.063054710E-4;2.755679791E-7;8.641400387E-3;5.095278674E-8;1.597803317E-3;2.979956706E-9;9.344699305E-5
1.774375000E2;7.276350988E-9;2.290891177E-4;1.126731592E-8;3.547409228E-4;1.484679533E-8;4.674374901E-4;2.807270197E-7;8.838428130E-3;5.888927191E-8;1.854073747E-3;2.889868624E-9;9.098481566E-5
1.777916667E2;6.784084429E-9;2.144440726E-4;1.199584236E-8;3.791870984E-4;1.207930826E-8;3.818254450E-4;2.822781839E-7;8.922778598E-3;6.540722268E-8;2.067514247E-3;2.786500581E-9;8.808093988E-5
1.781458333E2;6.333303271E-9;2.009933195E-4;1.242269415E-8;3.942458504E-4;1.017601178E-8;3.229452783E-4;2.812625212E-7;8.926129916E-3;7.080759425E-8;2.247145416E-3;2.734121014E-9;8.676989481E-5
1.785000000E2;5.925902145E-9;1.888125756E-4;1.249379158E-8;3.980803107E-4;8.515807241E-9;2.713327793E-4;2.784429802E-7;8.871819847E-3;7.551700696E-8;2.406141755E-3;2.807653176E-9;8.945814741E-5
1.788541667E2;5.586713953E-9;1.787123476E-4;1.223732728E-8;3.914575731E-4;6.900941245E-9;2.207529186E-4;2.736674853E-7;8.754297994E-3;7.957409167E-8;2.545480733E-3;3.052341113E-9;9.764076888E-5
1.792083333E2;5.392892272E-9;1.731961152E-4;1.179326899E-8;3.787482249E-4;5.419358852E-9;1.740461061E-4;2.657744456E-7;8.535512891E-3;8.234925050E-8;2.644697791E-3;3.466816730E-9;1.113389920E-4
1.795625000E2;5.469530311E-9;1.763523779E-4;1.137112911E-8;3.666358067E-4;4.219377064E-9;1.360440726E-4;2.531251172E-7;8.161435042E-3;8.272013509E-8;2.667119789E-3;4.014304408E-9;1.294319782E-4
1.799166667E2;5.953771564E-9;1.927236269E-4;1.116414775E-8;3.613835402E-4;3.428999047E-9;1.109967230E-4;2.345110031E-7;7.591122800E-3;7.963700823E-8;2.577850509E-3;4.651167274E-9;1.505583170E-4
1.802708333E2;6.944378054E-9;2.256754352E-4;1.127175141E-8;3.663045681E-4;3.152703944E-9;1.024552277E-4;2.099314591E-7;6.822262991E-3;7.275578416E-8;2.364386433E-3;5.353299110E-9;1.739692305E-4
1.806250000E2;8.459797424E-9;2.760041956E-4;1.165007037E-8;3.800880966E-4;3.437149251E-9;1.121383369E-4;1.808291074E-7;5.899620266E-3;6.274981067E-8;2.047237085E-3;6.108586256E-9;1.992950128E-4
1.809791667E2;1.040729781E-8;3.408749998E-4;1.211251901E-8;3.967268921E-4;4.243348698E-9;1.389843466E-4;1.496865279E-7;4.902751519E-3;5.111127780E-8;1.674071130E-3;6.873698371E-9;2.251373962E-4
1.813333333E2;1.257905138E-8;4.136215722E-4;1.239657640E-8;4.076214703E-4;5.471570396E-9;1.799149619E-4;1.192371144E-7;3.920728298E-3;3.957038815E-8;1.301144710E-3;7.534211620E-9;2.477382722E-4
1.816875000E2;1.467748956E-8;4.845090331E-4;1.228369699E-8;4.054891083E-4;6.974998981E-9;2.302471413E-4;9.169735055E-8;3.026961421E-3;2.948937895E-8;9.734546512E-4;7.917886044E-9;2.613721710E-4
1.820416667E2;1.637185083E-8;5.425495217E-4;1.169921399E-8;3.877022225E-4;8.526887883E-9;2.825739735E-4;6.835154353E-8;2.265113312E-3;2.154165122E-8;7.138724075E-4;7.863047842E-9;2.605748666E-4
1.823958333E2;1.737387614E-8;5.779982816E-4;1.072318469E-8;3.567414819E-4;9.822569674E-9;3.267796055E-4;4.956609523E-8;1.648976753E-3;1.575980004E-8;5.243008103E-4;7.301828879E-9;2.429189957E-4
1.827500000E2;1.751313949E-8;5.848961706E-4;9.530460753E-9;3.182941587E-4;1.056233596E-8;3.527562755E-4;3.508380175E-8;1.171713462E-3;1.182692804E-8;3.949905685E-4;6.304800717E-9;2.105649760E-4
1.831041667E2;1.679469574E-8;5.630780455E-4;8.313258299E-9;2.787197403E-4;1.055699638E-8;3.539458518E-4;2.439776296E-8;8.179871131E-4;9.404377075E-9;3.153018278E-4;5.061420915E-9;1.696949466E-4
1.834583333E2;1.541319266E-8;5.187612099E-4;7.223975562E-9;2.431370570E-4;9.790545764E-9;3.295200078E-4;1.700090788E-8;5.721988776E-4;8.344054349E-9;2.808355040E-4;3.807451064E-9;1.281472284E-4
1.838125000E2;1.371340017E-8;4.633351337E-4;6.346729283E-9;2.144371654E-4;8.423685304E-9;2.846113515E-4;1.247180398E-8;4.213852797E-4;8.717959476E-9;2.945540033E-4;2.737902908E-9;9.250562182E-5
1.841666667E2;1.210518122E-8;4.105758028E-4;5.700806281E-9;1.933563053E-4;6.737451070E-9;2.285165609E-4;1.043322664E-8;3.538675154E-4;1.072838141E-8;3.638783863E-4;1.951085117E-9;6.617565849E-5
1.845208333E2;1.095942523E-8;3.731458299E-4;5.271947383E-9;1.794989373E-4;5.034414310E-9;1.714114260E-4;1.047243838E-8;3.565649319E-4;1.458010568E-8;4.964225334E-4;1.446960320E-9;4.926601517E-5
1.848750000E2;1.051475321E-8;3.593812856E-4;5.047483935E-9;1.725167704E-4;3.550264109E-9;1.213436449E-4;1.208271307E-8;4.129722182E-4;2.035999686E-8;6.958795608E-4;1.166940047E-9;3.988457037E-5
1.852291667E2;1.082973363E-8;3.715664735E-4;5.026709796E-9;1.724656299E-4;2.413904920E-9;8.282070167E-5;1.465920922E-8;5.029551841E-4;2.793855536E-8;9.585674810E-4;1.041665342E-9;3.573937558E-5
1.855833333E2;1.179443564E-8;4.062142057E-4;5.207676084E-9;1.793584761E-4;1.656362056E-9;5.704705315E-5;1.755256248E-8;6.045308516E-4;3.692977379E-8;1.271904750E-3;1.018501775E-9;3.507839646E-5
1.859375000E2;1.319049390E-8;4.560316994E-4;5.567318856E-9;1.924775447E-4;1.242846659E-9;4.296863170E-5;2.017214285E-8;6.974065304E-4;4.676239131E-8;1.616704647E-3;1.064361363E-9;3.679790347E-5
1.862916667E2;1.477254613E-8;5.126750840E-4;6.050598191E-9;2.099834996E-4;1.108321704E-9;3.846384487E-5;2.209318642E-8;7.667348675E-4;5.685455450E-8;1.973113723E-3;1.155085291E-9;4.008675576E-5
1.866458333E2;1.633524446E-8;5.690654734E-4;6.565807097E-9;2.287308361E-4;1.177309972E-9;4.101355558E-5;2.311351052E-8;8.051976716E-4;6.678150039E-8;2.326444898E-3;1.270414611E-9;4.425701089E-5
1.870000000E2;1.773470072E-8;6.201647494E-4;6.991289210E-9;2.444783924E-4;1.376171296E-9;4.812333403E-5;2.323404081E-8;8.124711730E-4;7.630302723E-8;2.668240559E-3;1.392510415E-9;4.869469669E-5
1.873541667E2;1.886302476E-8;6.621220438E-4;7.204111587E-9;2.528757263E-4;1.644710666E-9;5.773194923E-5;2.257707216E-8;7.924909898E-4;8.519448891E-8;2.990461489E-3;1.506307048E-9;5.287376303E-5
1.877083333E2;1.961528153E-8;6.911330365E-4;7.127372953E-9;2.511288407E-4;1.949319920E-9;6.868315365E-5;2.129390977E-8;7.502785261E-4;9.296581036E-8;3.275596259E-3;1.599652669E-9;5.636283144E-5
1.880625000E2;1.987911684E-8;7.030747425E-4;6.767070096E-9;2.393343780E-4;2.285905832E-9;8.084678345E-5;1.951702352E-8;6.902684056E-4;9.868228260E-8;3.490146015E-3;1.666253653E-9;5.893123259E-5
1.884166667E2;1.957017050E-8;6.947574971E-4;6.200529219E-9;2.201239975E-4;2.665276009E-9;9.461953790E-5;1.738249850E-8;6.170933029E-4;1.010776785E-7;3.588342519E-3;1.707254202E-9;6.060895875E-5
1.887708333E2;1.870011401E-8;6.663678571E-4;5.521880861E-9;1.967690633E-4;3.081773422E-9;1.098172316E-4;1.509317109E-8;5.378365110E-4;9.899073716E-8;3.527478248E-3;1.728219011E-9;6.158409510E-5
1.891250000E2;1.744245171E-8;6.238862459E-4;4.796252386E-9;1.715536294E-4;3.487619942E-9;1.247461165E-4;1.296161729E-8;4.636145702E-4;9.193581040E-8;3.288384487E-3;1.732755046E-9;6.197764276E-5
1.894791667E2;1.614953120E-8;5.798061956E-4;4.052414238E-9;1.454912130E-4;3.806043765E-9;1.366459329E-4;1.138999911E-8;4.089277871E-4;8.048885274E-8;2.889739332E-3;1.719782299E-9;6.174423395E-5
1.898333333E2;1.528435693E-8;5.507977003E-4;3.309955946E-9;1.192798710E-4;3.982256329E-9;1.435073545E-4;1.077682401E-8;3.883611138E-4;6.624557795E-8;2.387271651E-3;1.686255817E-9;6.076708564E-5
1.901875000E2;1.528137012E-8;5.527467963E-4;2.603751997E-9;9.418105597E-5;4.031222808E-9;1.458145097E-4;1.139784239E-8;4.122746074E-4;5.135773060E-8;1.857675118E-3;1.630154716E-9;5.896479109E-5
1.905416667E2;1.639237797E-8;5.951437520E-4;1.987975216E-9;7.217568015E-5;4.056828765E-9;1.472877393E-4;1.333112590E-8;4.840015464E-4;3.790574970E-8;1.376210953E-3;1.550230862E-9;5.628287814E-5
1.908958333E2;1.858688882E-8;6.773288896E-4;1.516879464E-9;5.527693701E-5;4.259967878E-9;1.552384232E-4;1.645897082E-8;5.997849632E-4;2.741318859E-8;9.989700139E-4;1.445996369E-9;5.269387062E-5
1.912500000E2;2.156303044E-8;7.887015307E-4;1.220821843E-9;4.465346642E-5;4.943465695E-9;1.808149819E-4;2.055268780E-8;7.517466699E-4;2.065207962E-8;7.553820810E-4;1.322836884E-9;4.838482597E-5
1.916041667E2;2.487629201E-8;9.132623301E-4;1.095330645E-9;4.021195026E-5;6.459656363E-9;2.371479165E-4;2.539055071E-8;9.321418761E-4;1.769874686E-8;6.497591677E-4;1.198689825E-9;4.400648866E-5
1.919583333E2;2.813547176E-8;1.036735912E-3;1.113023374E-9;4.101268722E-5;9.068332216E-9;3.341499212E-4;3.084561760E-8;1.136599371E-3;1.809379276E-8;6.667201069E-4;1.103166265E-9;4.064947245E-5
1.923125000E2;3.116905929E-8;1.152759533E-3;1.246292586E-9;4.609300670E-5;1.278996282E-8;4.730252338E-4;3.688866339E-8;1.364293929E-3;2.099338476E-8;7.764213922E-4;1.069536766E-9;3.955585219E-5
1.926666667E2;3.404544554E-8;1.263782070E-3;1.487878568E-9;5.523071372E-5;1.738418386E-8;6.453086310E-4;4.350052351E-8;1.614758766E-3;2.529650010E-8;9.390173266E-4;1.128619682E-9;4.189486419E-5
1.930208333E2;3.691822855E-8;1.375463995E-3;1.856439710E-9;6.916545242E-5;2.248792950E-8;8.378337363E-4;5.053980578E-8;1.882963672E-3;2.982225765E-8;1.111089109E-3;1.316422948E-9;4.904602518E-5
1.933750000E2;3.978486326E-8;1.487710825E-3;2.390150707E-9;8.937703412E-5;2.781047178E-8;1.039941740E-3;5.763862103E-8;2.155332291E-3;3.359959643E-8;1.256419634E-3;1.681222001E-9;6.286743163E-5
1.937291667E2;4.230965964E-8;1.587923414E-3;3.125136845E-9;1.172894797E-4;3.323085535E-8;1.247186900E-3;6.419542788E-8;2.409317963E-3;3.619992530E-8;1.358619035E-3;2.273548725E-9;8.532853449E-5
1.940833333E2;4.384376399E-8;1.651521821E-3;4.063138077E-9;1.530516677E-4;3.872451335E-8;1.458688146E-3;6.948555833E-8;2.617405656E-3;3.795040717E-8;1.429528851E-3;3.120798035E-9;1.175552823E-4
1.944375000E2;4.366338752E-8;1.650735470E-3;5.144050458E-9;1.944756702E-4;4.416512974E-8;1.669704307E-3;7.284903470E-8;2.754126337E-3;3.988728793E-8;1.507976470E-3;4.211101770E-9;1.592046668E-4
1.947916667E2;4.131922551E-8;1.567808156E-3;6.254387328E-9;2.373151806E-4;4.920085720E-8;1.866867161E-3;7.387752285E-8;2.803193464E-3;4.344998070E-8;1.648657091E-3;5.505407949E-9;2.088960618E-4
1.951458333E2;3.691081222E-8;1.405633722E-3;7.279178324E-9;2.772049139E-4;5.336708743E-8;2.032319888E-3;7.251480528E-8;2.761501292E-3;5.003732932E-8;1.905516385E-3;6.968861587E-9;2.653874641E-4
1.955000000E2;3.112825462E-8;1.189729674E-3;8.162371993E-9;3.119678982E-4;5.639162652E-8;2.155302064E-3;6.903653099E-8;2.638593474E-3;6.052133163E-8;2.313140425E-3;8.590300992E-9;3.283234515E-4
1.958541667E2;2.504182119E-8;9.605755780E-4;8.927762152E-9;3.424587303E-4;5.841483248E-8;2.240726066E-3;6.393164807E-8;2.452344793E-3;7.480400535E-8;2.869395965E-3;1.036052326E-8;3.974178052E-4
1.962083333E2;1.975330836E-8;7.604571382E-4;9.639799009E-9;3.711101874E-4;5.986198928E-8;2.304549507E-3;5.774929502E-8;2.223215616E-3;9.154483547E-8;3.524266534E-3;1.221279791E-8;4.701647530E-4
1.965625000E2;1.608490131E-8;6.214693789E-4;1.032402456E-8;3.988874417E-4;6.102848916E-8;2.357946531E-3;5.098327077E-8;1.969831272E-3;1.082129402E-7;4.181003505E-3;1.397559006E-8;5.399723075E-4
1.969166667E2;1.441350900E-8;5.589007273E-4;1.090155781E-8;4.227206982E-4;6.175228567E-8;2.394517350E-3;4.402433145E-8;1.707095120E-3;1.215558753E-7;4.713471726E-3;1.539742957E-8;5.970534022E-4
1.972708333E2;1.467301616E-8;5.710118935E-4;1.120697905E-8;4.361283500E-4;6.148959433E-8;2.392915629E-3;3.717899193E-8;1.446849533E-3;1.284340138E-7;4.998110043E-3;1.625600732E-8;6.326152318E-4
1.976250000E2;1.647464181E-8;6.434276899E-4;1.110791555E-8;4.338267579E-4;5.974616577E-8;2.333424779E-3;3.073101210E-8;1.200219365E-3;1.268055229E-7;4.952470932E-3;1.648700529E-8;6.439105534E-4
1.979791667E2;1.927225223E-8;7.553903887E-4;1.063956510E-8;4.170257385E-4;5.650088834E-8;2.214594719E-3;2.500460765E-8;9.800743613E-4;1.164891618E-7;4.565880114E-3;1.623078348E-8;6.361777386E-4
1.983333333E2;2.251973142E-8;8.858386574E-4;1.004643621E-8;3.951877311E-4;5.228928731E-8;2.056857215E-3;2.040164298E-8;8.025212951E-4;9.932597917E-8;3.907097753E-3;1.574997682E-8;6.195428381E-4
1.986875000E2;2.579897005E-8;1.018458785E-3;9.710782214E-9;3.833498563E-4;4.788386886E-8;1.890298211E-3;1.738445895E-8;6.862814645E-4;7.861778982E-8;3.103572685E-3;1.527230141E-8;6.029004071E-4
1.990416667E2;2.890178335E-8;1.145018860E-3;1.005117410E-8;3.982032449E-4;4.380572259E-8;1.735476941E-3;1.640803696E-8;6.500468000E-4;5.809601878E-8;2.301623966E-3;1.487148340E-8;5.891722588E-4
1.993958333E2;3.185495850E-8;1.266511686E-3;1.146373196E-8;4.557830611E-4;4.004009151E-8;1.591941920E-3;1.782496716E-8;7.086974923E-4;4.092691319E-8;1.627200796E-3;1.447766391E-8;5.756130722E-4
1.997500000E2;3.483668724E-8;1.389985998E-3;1.429837778E-8;5.705061671E-4;3.618057440E-8;1.443607180E-3;2.180327562E-8;8.699520601E-4;2.915946467E-8;1.163464463E-3;1.399697055E-8;5.584799999E-4
2.001041667E2;3.799996557E-8;1.521582367E-3;1.879384866E-8;7.525372273E-4;3.186737734E-8;1.276023247E-3;2.831273545E-8;1.133689423E-3;2.367449883E-8;9.479666474E-4;1.343410276E-8;5.379240105E-4
2.004583333E2;4.128345658E-8;1.658915569E-3;2.491772007E-8;1.001282286E-3;2.714021397E-8;1.090589966E-3;3.719467072E-8;1.494613665E-3;2.439197935E-8;9.801561607E-4;1.291362759E-8;5.189153148E-4
2.008125000E2;4.432392538E-8;1.787391552E-3;3.216093353E-8;1.296910876E-3;2.242491016E-8;9.042993062E-4;4.825986776E-8;1.946111026E-3;3.045766633E-8;1.228225502E-3;1.258954136E-8;5.076815666E-4
2.011666667E2;4.653965571E-8;1.883368080E-3;3.944907784E-8;1.596426378E-3;1.825710442E-8;7.388290087E-4;6.132917461E-8;2.481870742E-3;4.032144570E-8;1.631729384E-3;1.253414647E-8;5.072321873E-4
2.015208333E2;4.737056280E-8;1.923749169E-3;4.535069627E-8;1.841721084E-3;1.503763271E-8;6.106879826E-4;7.613897486E-8;3.092052975E-3;5.182647985E-8;2.104706840E-3;1.270077069E-8;5.157865059E-4
2.018750000E2;4.657630673E-8;1.898148244E-3;4.859126068E-8;1.980264701E-3;1.299868345E-8;5.297420490E-4;9.215027500E-8;3.755447672E-3;6.251054282E-8;2.547524384E-3;1.298555181E-8;5.292068886E-4
2.022291667E2;4.442344460E-8;1.816769437E-3;4.862429536E-8;1.988570101E-3;1.227963553E-8;5.021957826E-4;1.083932356E-7;4.432918686E-3;7.023877244E-8;2.872529499E-3;1.331305295E-8;5.444590787E-4
2.025833333E2;4.162782131E-8;1.708406076E-3;4.589151332E-8;1.883388025E-3;1.294628429E-8;5.313155972E-4;1.234917354E-7;5.068101677E-3;7.399657592E-8;3.036819990E-3;1.366363619E-8;5.607557239E-4
2.029375000E2;3.906497845E-8;1.608837576E-3;4.157134152E-8;1.712058702E-3;1.490501878E-8;6.138427624E-4;1.359381881E-7;5.598427891E-3;7.439925967E-8;3.064031501E-3;1.401620779E-8;5.772383003E-4
2.032916667E2;3.739627864E-8;1.545494770E-3;3.695941918E-8;1.527440460E-3;1.777455426E-8;7.345779219E-4;1.445237054E-7;5.972803687E-3;7.350688689E-8;3.037855995E-3;1.426276148E-8;5.894442998E-4
2.036458333E2;3.680404619E-8;1.526323618E-3;3.287684130E-8;1.363456048E-3;2.082896721E-8;8.638111264E-4;1.486960390E-7;6.166666432E-3;7.390880893E-8;3.065118440E-3;1.419206712E-8;5.885680915E-4
2.040000000E2;3.697326043E-8;1.538679206E-3;2.943945783E-8;1.225152477E-3;2.312537038E-8;9.623854137E-4;1.486471052E-7;6.186097932E-3;7.748044874E-8;3.224426355E-3;1.358916019E-8;5.655264905E-4
2.043541667E2;3.732592899E-8;1.558754139E-3;2.625621001E-8;1.096475751E-3;2.383119588E-8;9.952056448E-4;1.450797230E-7;6.058619972E-3;8.440519295E-8;3.524813647E-3;1.239190668E-8;5.174937733E-4
2.047083333E2;3.737093113E-8;1.566047619E-3;2.286925326E-8;9.583475324E-4;2.258923411E-8;9.466131891E-4;1.388055554E-7;5.816716443E-3;9.295066986E-8;3.895144457E-3;1.078552152E-8;4.519726908E-4
2.050625000E2;3.698602821E-8;1.555285747E-3;1.913211210E-8;8.045173459E-4;1.966546145E-8;8.269450216E-4;1.304148034E-7;5.484024504E-3;1.001366192E-7;4.210807815E-3;9.151880847E-9;3.848423453E-4
2.054166667E2;3.648175898E-8;1.539384555E-3;1.530868118E-8;6.459652172E-4;1.579194285E-8;6.663569304E-4;1.201980096E-7;5.071876048E-3;1.030017764E-7;4.346263671E-3;7.898286485E-9;3.332761514E-4
2.057708333E2;3.643676243E-8;1.542792127E-3;1.188373469E-8;5.031767666E-4;1.184854991E-8;5.016869857E-4;1.083125768E-7;4.586131686E-3;9.985487567E-8;4.228018784E-3;7.270141400E-9;3.078296797E-4
2.061250000E2;3.740633862E-8;1.589302397E-3;9.281221175E-9;3.943360297E-4;8.581885342E-9;3.646229876E-4;9.503528637E-8;4.037813214E-3;9.089680411E-8;3.861979385E-3;7.249081302E-9;3.079954551E-4
2.064791667E2;3.966858963E-8;1.691216618E-3;7.685408174E-9;3.276569735E-4;6.438691779E-9;2.745049077E-4;8.091498678E-8;3.449700924E-3;7.796949293E-8;3.324123781E-3;7.591665297E-9;3.236603728E-4
2.068333333E2;4.309799072E-8;1.843733240E-3;7.036381875E-9;3.010166121E-4;5.515304620E-9;2.359448849E-4;6.673056851E-8;2.854735574E-3;6.367072217E-8;2.723835263E-3;7.983579264E-9;3.415377427E-4
2.071875000E2;4.719004894E-8;2.025711194E-3;7.140835910E-9;3.065322363E-4;5.621626342E-9;2.413176435E-4;5.330772409E-8;2.288322556E-3;5.034106395E-8;2.160973744E-3;8.213081093E-9;3.525601409E-4
2.075416667E2;5.119198476E-8;2.205020177E-3;7.795185421E-9;3.357662576E-4;6.435938220E-9;2.772186643E-4;4.132665454E-8;1.780085448E-3;3.939059905E-8;1.696692678E-3;8.256097799E-9;3.556193869E-4
2.078958333E2;5.428174871E-8;2.346093956E-3;8.855638300E-9;3.827466872E-4;7.639757801E-9;3.301955082E-4;3.121895759E-8;1.349304498E-3;3.118572436E-8;1.347868136E-3;8.233833930E-9;3.558718810E-4
2.082500000E2;5.575021837E-8;2.417778955E-3;1.022899427E-8;4.436116630E-4;8.962380280E-9;3.886810681E-4;2.317820626E-8;1.005193898E-3;2.541974893E-8;1.102405260E-3;8.294275130E-9;3.597066422E-4
2.086041667E2;5.515990344E-8;2.400321719E-3;1.181474030E-8;5.141266748E-4;1.018160587E-8;4.430596897E-4;1.721764068E-8;7.492376581E-4;2.168484087E-8;9.436309939E-4;8.498285896E-9;3.698088455E-4
2.089583333E2;5.247278245E-8;2.291149800E-3;1.346598162E-8;5.879730341E-4;1.115235384E-8;4.869517507E-4;1.321724457E-8;5.771122829E-4;1.990659708E-8;8.691933950E-4;8.773162582E-9;3.830677307E-4
2.093125000E2;4.812237160E-8;2.108323998E-3;1.502524861E-8;6.582820251E-4;1.182665937E-8;5.181463202E-4;1.094731987E-8;4.796209420E-4;2.044880881E-8;8.958975403E-4;8.943855939E-9;3.918457359E-4
2.096666667E2;4.300096769E-8;1.890327318E-3;1.641304578E-8;7.215193160E-4;1.221470318E-8;5.369597088E-4;1.008350075E-8;4.432718132E-4;2.393952319E-8;1.052384100E-3;8.821633170E-9;3.877999743E-4
2.100208333E2;3.830893748E-8;1.689759363E-3;1.767919923E-8;7.798073868E-4;1.232591278E-8;5.436806105E-4;1.023774309E-8;4.515740550E-4;3.098766264E-8;1.366827078E-3;8.301338253E-9;3.661616573E-4
2.103750000E2;3.526626320E-8;1.560801603E-3;1.893756647E-8;8.381320111E-4;1.216679174E-8;5.384734964E-4;1.101257825E-8;4.873907304E-4;4.190943050E-8;1.854812514E-3;7.411809971E-9;3.280292221E-4
2.107291667E2;3.473718399E-8;1.542566546E-3;2.021844121E-8;8.978359046E-4;1.178204116E-8;5.232025294E-4;1.204362463E-8;5.348186098E-4;5.650638320E-8;2.509266623E-3;6.297367720E-9;2.796458335E-4
2.110833333E2;3.691406892E-8;1.644749663E-3;2.135330429E-8;9.514215333E-4;1.126239195E-8;5.018090912E-4;1.301708317E-8;5.799914178E-4;7.392940684E-8;3.294011486E-3;5.150856982E-9;2.295024779E-4
2.114375000E2;4.120692661E-8;1.842189296E-3;2.199010384E-8;9.830855449E-4;1.070294149E-8;4.784837374E-4;1.366952330E-8;6.111071990E-4;9.266143484E-8;4.142505094E-3;4.140878532E-9;1.851213554E-4
2.117916667E2;4.640968060E-8;2.081739178E-3;2.175108121E-8;9.756601925E-4;1.017199331E-8;4.562719826E-4;1.379697352E-8;6.188730443E-4;1.106620538E-7;4.963825002E-3;3.368375862E-9;1.510908911E-4
2.121458333E2;5.113476235E-8;2.301363679E-3;2.044907603E-8;9.203281427E-4;9.711039611E-9;4.370536368E-4;1.328800678E-8;5.980381011E-4;1.256963432E-7;5.657071344E-3;2.862801946E-9;1.288428481E-4
2.125000000E2;5.435562078E-8;2.454496001E-3;1.822510911E-8;8.229775831E-4;9.336930201E-9;4.216207544E-4;1.216943481E-8;5.495260405E-4;1.358031034E-7;6.132358888E-3;2.607736996E-9;1.177556237E-4
2.128541667E2;5.580740410E-8;2.528460269E-3;1.549893749E-8;7.022087531E-4;9.039244639E-9;4.095401192E-4;1.063635382E-8;4.819001791E-4;1.397873564E-7;6.333331257E-3;2.575471729E-9;1.166866305E-4
2.132083333E2;5.600895185E-8;2.546043362E-3;1.277272618E-8;5.806199477E-4;8.792313167E-9;3.996791555E-4;9.039071425E-9;4.108962414E-4;1.375315010E-7;6.251878558E-3;2.749165367E-9;1.249709913E-4
2.135625000E2;5.589006368E-8;2.549086640E-3;1.042374538E-8;4.754159922E-4;8.573352669E-9;3.910215395E-4;7.825168389E-9;3.568976466E-4;1.299616963E-7;5.927415391E-3;3.119340349E-9;1.422698112E-4
2.139166667E2;5.622808679E-8;2.573016385E-3;8.609568417E-9;3.939767804E-4;8.355768775E-9;3.823628224E-4;7.460478377E-9;3.413940292E-4;1.186613015E-7;5.429981535E-3;3.659726061E-9;1.674703099E-4
2.142708333E2;5.720001122E-8;2.626166344E-3;7.307844546E-9;3.355176859E-4;8.082824145E-9;3.710985415E-4;8.370746826E-9;3.843176447E-4;1.053180672E-7;4.835362051E-3;4.309199762E-9;1.978439365E-4
2.146250000E2;5.829921638E-8;2.685488727E-3;6.417643989E-9;2.956216508E-4;7.670719777E-9;3.533431968E-4;1.092400619E-8;5.032022264E-4;9.127861536E-8;4.204648154E-3;4.988468200E-9;2.297882536E-4
2.149791667E2;5.865509583E-8;2.710806378E-3;5.854068440E-9;2.705518735E-4;7.053424290E-9;3.259813540E-4;1.544371774E-8;7.137475093E-4;7.740110780E-8;3.577172857E-3;5.652449976E-9;2.612338661E-4
2.153333333E2;5.757499215E-8;2.669662825E-3;5.601273877E-9;2.597223566E-4;6.229748616E-9;2.888637526E-4;2.224245240E-8;1.031347918E-3;6.420671659E-8;2.977165571E-3;6.331676543E-9;2.935899920E-4
2.156875000E2;5.498747636E-8;2.558077758E-3;5.728168570E-9;2.664806894E-4;5.276634324E-9;2.454748207E-4;3.164155945E-8;1.472000077E-3;5.215985108E-8;2.426533526E-3;7.119980254E-9;3.312292967E-4
2.160416667E2;5.151900953E-8;2.404598340E-3;6.369831025E-9;2.973055043E-4;4.341196865E-9;2.026210300E-4;4.396517223E-8;2.052030525E-3;4.186543303E-8;1.954027294E-3;8.096397465E-9;3.778912693E-4
2.163958333E2;4.816749268E-8;2.255546727E-3;7.664956098E-9;3.589281002E-4;3.634605135E-9;1.701982242E-4;5.948805448E-8;2.785656448E-3;3.405006553E-8;1.594467754E-3;9.226586711E-9;4.320548216E-4
